"Taxa"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"grogu_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"
"chemoheterotrophy"	0.308546457482628	0.282292854663559	0.230868936636921	0.0843670773379007	0.291707818117173	0.339402024640979	0.294935558051233	0.251218995124019	0.304034582132565	0.314403494739433	0.326888463101666	0.325298588490771	0.310568724086678	0.33206106870229	0.248519954001448	0.213260604776783	0.325143420061424	0.27059141236835	0.331966578988086	0.24648405383184	0.232405593768505	0.307323313079629	0.329687795648061	0.17837925445705	0.214714055872459	0.306728724932483	0.271666267656213	0.30623290793072	0.330229536595929	0.285590959033119	0.283869213513697	0.134663793259566	0.216729837860602	0.207164705272435	0.322568136494571	0.29336850037679	0.258686539357243	0.334821914824093	0.297347202560473	0.288891391250493	0.283046828689982	0.197760754272245	0.206139004604253	0.3161926431551	0.325887238862321	0.238886759915693	0.206118413400023	0.308106687688871	0.276058832210143	0.323089891945743	0.238187294879288	0.262958410161852	0.290070679434565	0.298938266895543	0.310635619886721	0.324169321802458	0.135761841644195	0.193308550185874	0.335775451950523	0.326536916898363	0.297307208717519	0.179963278843876	0.316145774568431	0.309947171756217	0.306080473068518	0.296882610813444	0.176259648696286
"fermentation"	0.213195787663873	0.261317994743889	0.220499526397128	0.0843670773379007	0.281831469995654	0.274032802322844	0.254986897695064	0.244329022683909	0.282593659942363	0.308127730265182	0.313534227486501	0.304668838219327	0.28889931940859	0.331628978827596	0.240129477405341	0.209394693639782	0.317204612620965	0.245611666216581	0.320362060962401	0.239993076290623	0.219696624607115	0.296834026223217	0.329422894985809	0.165316045380875	0.205206962117888	0.300407975636385	0.257900406990663	0.220031905195989	0.321928684856359	0.253021503688589	0.273536809190402	0.133758307828827	0.198041692987997	0.19550002592151	0.289330822069577	0.259080633006782	0.249138332557056	0.283847075481974	0.289961223610513	0.282303924328585	0.272969768820391	0.189157336476134	0.197149747862311	0.304664391353811	0.314057387364712	0.232180494347576	0.197006707766275	0.295624753646039	0.264646564021841	0.300636064066212	0.229645281661646	0.240934234787953	0.271830825353397	0.285142094220866	0.29490245437382	0.300682749203459	0.135457135457135	0.182272304832714	0.317221693625119	0.309978375038616	0.288558256496228	0.174218194740583	0.31061717251495	0.304148949877593	0.293546728371256	0.264856307842182	0.172460949370935
"anaerobic_chemoheterotrophy"	0.213195787663873	0.261218822829375	0.220399820529438	0.0818403045693887	0.281752459210682	0.273797378953151	0.253810364190598	0.244170023319907	0.280864553314121	0.308127730265182	0.313534227486501	0.304668838219327	0.28889931940859	0.331628978827596	0.24000170365007	0.209394693639782	0.317204612620965	0.24540912773427	0.320362060962401	0.239863256739798	0.219195554138387	0.296834026223217	0.329422894985809	0.164991896272285	0.205206962117888	0.300235591564673	0.257900406990663	0.220031905195989	0.321567778258987	0.253021503688589	0.273536809190402	0.133758307828827	0.197883765003159	0.195344496863497	0.289330822069577	0.259080633006782	0.249138332557056	0.28308463130378	0.289961223610513	0.282135014920331	0.272969768820391	0.189157336476134	0.196930497697873	0.304664391353811	0.313931537880695	0.232180494347576	0.197006707766275	0.295624753646039	0.26479413645531	0.300636064066212	0.229510407768736	0.240934234787953	0.271830825353397	0.285142094220866	0.29490245437382	0.298862084660901	0.135304782363606	0.182272304832714	0.317221693625119	0.309978375038616	0.288558256496228	0.174129353233831	0.31061717251495	0.304148949877593	0.293546728371256	0.258767657087189	0.172460949370935
"animal_parasites_or_symbionts"	0.1190629701268	0.0395695938910101	0.061368961563388	0.0824762373131418	0.0288389365148343	0.0278584320803578	0.0378095085298679	0.0489188043247827	0.0338328530259366	0.0304559158309235	0.0119026882656912	0.0121606948968512	0.017992646483611	0.00198041192568054	0.0689126453426466	0.0895514483927342	0.0146607173900446	0.0417229273561977	0.00386817267522822	0.0622701112120819	0.0806267936045187	0.020594819315638	0.00423841059602649	0.11160453808752	0.0820047779240407	0.019594322817905	0.048838879578645	0.104603463992707	0.00375342861267504	0.113247527860618	0.0598191829243423	0.120755537043409	0.121025479048221	0.088651563067033	0.0347883890981609	0.102863602110023	0.0567303213786679	0.00958501252586864	0.04739336492891	0.0432408085130342	0.0400118553645525	0.0931054802592811	0.0999342249506687	0.0146378460371634	0.0156053360181223	0.0799482659513317	0.0937536349889496	0.0156352647483905	0.0451571646416449	0.012874549773929	0.0833520658184597	0.057160417947142	0.0413246694026448	0.0505435819187488	0.0198237885462555	0.00955848884842968	0.124746712982007	0.105483271375465	0.00313986679352997	0.0185356811862836	0.0334241408214585	0.104625681118218	0.0179397495204784	0.0180389125112743	0.0183185499421519	0.0194836824159766	0.0984015073238923
"human_associated"	0.016548463356974	0.0377349134725046	0.059474550077272	0.0820522821506398	0.027653774740252	0.00612100761202229	0.033103374512006	0.0479648081407674	0.0197694524495677	0.0103365532517074	0.00627068454973001	0.00275063336952588	0.014315888289134	0.000720149791156561	0.0528131521785425	0.0801249801408674	0.00550501245871241	0.0396975425330813	0.00386817267522822	0.0541347526937557	0.0630893271990161	0.0204029421170451	0.00189214758751183	0.0976661264181524	0.0747891375359563	0.0159742573119577	0.0348934642087623	0.0198268003646308	0.00274289014003176	0.0194631925914299	0.0299095914621712	0.119831941904055	0.067435249526216	0.0788013893929182	0.0063704852647906	0.0150715900527506	0.0464834653004192	0.00871364775078967	0.021419338954884	0.0278700523619166	0.0250740960284529	0.0858868591632292	0.0774391580793686	0.0144103147516117	0.00346086081047068	0.0619850546081625	0.0915435617075724	0.00873735382998292	0.0384672143243642	0.012874549773929	0.0624466124173897	0.0525507068223725	0.0313497492020064	0.0183101277894335	0.0195091252359975	0.00801092398725535	0.124030653442418	0.105173482032218	0.00266412940057088	0.00321285140562249	0.0260373009220453	0.0955046197583511	0.0114521042536387	0.0180389125112743	0.0115696104897802	0.0191183633706771	0.0938430681334711
"human_gut"	0.016548463356974	0.0224624386373779	0.0382870531930804	0.0763967202828629	0.00987634812151859	0.0053362630463784	0.0320337985988556	0.0327538689845241	0.0179250720461095	0.00892142988986649	0.00627068454973001	0.00202678248280854	0.00860517875303137	0.000720149791156561	0.0325823075940202	0.0267436318381613	0.00550501245871241	0.0300432082095598	0.00386817267522822	0.0224155091090051	0.0422721268163804	0.018676047329709	0.00181646168401135	0.0565316045380875	0.0655258154161182	0.00660805608228466	0.0347737610725401	0.0170920692798541	0.0021654395842356	0.0192277507455658	0.0288899462986881	0.117984751625346	0.036481364497789	0.0740318316138732	0.00625969421670729	0.0141672946495855	0.0333022822543083	0.0059906328286679	0.021111589831969	0.0247733798772592	0.0250740960284529	0.0363877430760165	0.0367463275597457	0.0144103147516117	0.0028316133903851	0.060547997700709	0.0136869450583537	0.00854027066088556	0.0250873136898027	0.012874549773929	0.0492739288765005	0.0198729768490063	0.0236548107615139	0.0112530993705894	0.0165512901195721	0.00482476103777879	0.0498346968935204	0.00580855018587361	0.00171265461465271	0.00278035217794254	0.0238369656328583	0.03909026297086	0.00750310278686675	0.0109521968818451	0.0115696104897802	0.015830491962981	0.0644563301525558
"mammal_gut"	0.016548463356974	0.0224624386373779	0.0382870531930804	0.0763967202828629	0.00987634812151859	0.0053362630463784	0.0320337985988556	0.0327538689845241	0.0179250720461095	0.00892142988986649	0.00627068454973001	0.00202678248280854	0.00860517875303137	0.000720149791156561	0.0325823075940202	0.0267436318381613	0.00550501245871241	0.0300432082095598	0.00386817267522822	0.0224155091090051	0.0422721268163804	0.018676047329709	0.00181646168401135	0.0565316045380875	0.0655258154161182	0.00660805608228466	0.0347737610725401	0.0170920692798541	0.0021654395842356	0.0192277507455658	0.0288899462986881	0.117984751625346	0.036481364497789	0.0740318316138732	0.00625969421670729	0.0141672946495855	0.0333022822543083	0.0059906328286679	0.021111589831969	0.0247733798772592	0.0250740960284529	0.0363877430760165	0.0367463275597457	0.0144103147516117	0.0028316133903851	0.060547997700709	0.0136869450583537	0.00854027066088556	0.0250873136898027	0.012874549773929	0.0492739288765005	0.0198729768490063	0.0236548107615139	0.0112530993705894	0.0165512901195721	0.00482476103777879	0.0498346968935204	0.00580855018587361	0.00171265461465271	0.00278035217794254	0.0238369656328583	0.03909026297086	0.00750310278686675	0.0109521968818451	0.0115696104897802	0.015830491962981	0.0644563301525558
"human_pathogens_all"	0	0.0219665790648088	0.0577296973926916	0.0650686383408091	0.0256785051159483	0.00102016793533705	0.00106957591315044	0.0442548229807081	0.00190201729106628	0.00172275887528456	0	0.00238870792616721	0.0111867323789408	0.000108022468673484	0.0370543890284935	0.0712810464438913	0	0.0280178233864434	0	0.046561945562335	0.0445497198560561	0.00191877198592901	0.00011352885525071	0.0767260940032415	0.0128223879869338	0.0139631098086537	0.000179554704333254	0.00330446672743847	0.00122708243106684	0.00102024799874431	0.00339881721161036	0.00235426211992249	0.0476416087597389	0.00596194722380631	0.000166186572124972	0.00361718161266013	0.0137401024685608	0.00435682387539484	0.001107896842494	0.0118236585777828	0	0.0677666470241603	0.0614338960754221	0	0.00125849484017116	0.00167656639202912	0.0782443488038463	0.000197083169097359	0.0176103103940184	0	0.0164096569707324	0.0344703954107765	0.0102599179206566	0.0106809078771696	0.00333543108873505	0.00619025944469732	0.0951597422185658	0.101301115241636	0.00123691722169362	0.000432499227679951	0.00272422464375524	0.0841625207296849	0.00535935913347625	0.0070867156294292	0	0.0160740379931807	0.0426973804169452
"nitrate_reduction"	0.00021491510853213	0.015619576535925	0.0215863203549529	0.079364406420377	0.0179749535811638	0.000235423369693165	0.00229958821327344	0.0155289378842485	0.00720461095100865	0.000799852334953547	0.000290309469894908	0.000361925443358668	0.0058671673316123	0	0.0204438008433068	0.0538050097971721	0.000173842498696181	0.00999189846070753	0	0.0320654290536155	0.0209538559650162	0.000191877198592901	0.00011352885525071	0.0414586709886548	0.0555311783920823	0.00936620122967304	0.000299257840555423	0.00273473108477666	0.0010827197921178	0.00117720922932036	0.00292298280198491	0.115902135134646	0.0307959570435881	0.0614339779148738	0.000276977620208287	0.00263752825923135	0.0132743362831858	0.00272301492212177	0.000184649473749	0.00326558189291143	0.0001778304682869	0.0496464348850913	0.0410436307827231	0.000379218809252939	0.000943871130128367	0.0216995593025484	0.0777790702182932	0.000656943896991197	0.0140193811795957	0	0.0205907476509464	0.0326777299733661	0.00797993616051072	0.00794710407527497	0.00302076777847703	0.00345926263086026	0.0834133187074364	0.0993649318463445	0.000475737392959087	0.000432499227679951	0.00261944677284158	0.0564143567874911	0.00394900146677197	0.00740883906713052	0.000192826841496336	0.00913297613248904	0.067434510423631
"aerobic_chemoheterotrophy"	0.0953506698187549	0.0210740318341846	0.0104691161074829	0.002526772768512	0.00999486429897681	0.0655261712312642	0.0411786726562918	0.00704897180411278	0.0231123919308357	0.00633729157693964	0.0133542356151658	0.0206297502714441	0.0217476335758429	0.000432089874693936	0.00851825035137783	0.00386591113700154	0.00799675494002434	0.0251822846340805	0.0116045180256847	0.00662079709204206	0.0132100396301189	0.0104892868564119	0.000264900662251656	0.013387358184765	0.00950709375457072	0.00649313336781015	0.0137658606655494	0.0862010027347311	0.0086617583369424	0.0325694553445299	0.0104003806675277	0.000905485430739419	0.0188460728574437	0.0118202084089377	0.0332373144249945	0.0342878673700075	0.0095482068001863	0.0517372835203137	0.00738597894995999	0.00675637633016159	0.010077059869591	0.00860341779611078	0.00920850690638018	0.0116040955631399	0.011955700981626	0.0067062655681165	0.00911170563374821	0.0124819340428327	0.0113138865659895	0.022453827879531	0.00867688711055163	0.0220241753738988	0.0182398540811674	0.0137961726746773	0.0157331655129012	0.0253072371415567	0.000457059280588692	0.0110362453531599	0.0185537583254044	0.0164967562557924	0.0088013411567477	0.005863539445629	0.00552860205348076	0.00579822187862389	0.0125337446972619	0.0379931807111544	0.003798699325351
