"ID"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"lambchop_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"lambchop_18"	"franc_19"	"ivy_19"	"ginger_2"	"lambchop_2"	"ginger_20"	"goose_20"	"buddy_21"	"joans_21"	"franc_22"	"goose_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"goose_37"	"grogu_37"	"lambchop_37"	"goose_4"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"ivy_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"goose_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"lambchop_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"lambchop_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"goose_58"	"goose_59"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"txid487174"	1	0	6	0	1	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	18	0	0	0	2	1	0	3	1	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	2	1	0	4	1	0	6	0	0	0	0	2	1	1	3	0	0	2	0	1	1	1	0	1	0	0	1	0	1	0	1	16	1	0	0	1	1	0	13	1	25	0	0	16	0	0	0	0	1	0	0	1	2	0	0	0	2	0	0	0	6	1	4	0	1	0	0
"txid397865"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	4	0	0	3	0	0	1	0	0	0	1	0	1	0	1	1	0	1	2	0	0	0	2	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	3	0	1	2	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	3	1	1	0	0	0	0	2	1	1	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0
"txid1349822"	0	0	2	0	0	0	0	0	0	0	0	11	0	0	1	0	7	11	0	0	0	0	0	7	13	7	1	0	0	3	4	12	5	0	9	0	0	5	20	3	0	1	0	0	2	0	2	5	0	1	0	7	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	4	2	0	12	0	0	26	0	0	1	4	0	0	1	4	0	0	14	0	2	0	0	2	0	0	0	1	0	0	0	0	5	0	0	4	9	0	2	3	0	10	0	0	5	4	0	0	0	0	0	0	0	29	0	1	0	36	1	1	0	47	0	2	0	1	22	23
"txid2518971"	1	1	0	0	0	0	1	0	0	0	0	5	0	2	10	0	0	0	1	1	0	1	4	0	0	0	1	5	0	0	3	0	0	0	0	1	0	0	0	4	1	0	1	0	0	0	0	0	1	1	0	3	0	4	1	0	0	2	1	0	0	0	1	1	0	1	1	0	2	4	0	0	0	0	0	4	0	0	1	1	0	2	0	1	0	1	0	0	2	0	0	1	4	0	0	0	0	2	0	0	2	4	0	1	2	2	0	1	2	0	0	0	0	1	0	12	0	7	0	1	2	0	2	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0
"txid2530391"	0	1	0	0	10	0	1	0	0	0	0	2	0	3	1	0	2	0	0	0	0	3	0	0	1	1	1	2	1	1	3	0	2	1	3	1	2	0	3	4	1	0	1	0	0	0	19	4	0	0	6	1	0	2	1	2	0	3	0	0	0	0	3	1	4	2	0	0	6	2	1	1	0	0	0	2	1	1	1	1	0	6	1	1	0	0	1	0	4	1	1	0	1	2	0	0	0	2	1	0	3	2	0	0	4	2	0	1	0	4	0	0	2	2	0	0	5	0	0	0	2	0	1	1	1	3	0	0	1	0	1	1	0	4	1	2	2	0	5	0	0	3	0	2
"txid2094150"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2530390"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
"txid1796646"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2094151"	1	1	0	0	3	0	7	0	0	0	0	1	0	7	1	0	1	3	0	1	0	5	1	0	5	0	3	12	6	4	3	0	3	0	9	2	5	0	6	5	1	0	1	0	0	0	6	8	2	2	17	1	0	1	0	4	0	8	1	0	2	0	9	2	6	5	0	1	9	0	3	1	0	0	1	1	3	2	2	2	0	9	1	2	0	1	1	0	7	4	4	0	1	2	0	3	0	5	5	2	4	2	0	0	7	2	0	3	0	10	0	1	7	8	0	2	8	2	0	0	1	1	1	2	1	4	0	1	2	0	0	0	0	10	1	0	5	0	1	0	1	6	0	1
"txid2606626"	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	2	3	0	2	2	2	0	2	0	3	1	0	0	0	0	0	0	6	2	0	1	4	0	0	1	0	1	0	2	0	0	1	0	2	0	0	3	0	0	3	0	1	0	0	0	0	1	4	1	1	0	0	6	1	0	0	0	1	0	4	3	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	5	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	2	2	0	1	0	2	0	1	3	0	0
"txid671218"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid76122"	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	1	0	0	0	6	0	2	0	0	0	0	1	0	2	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	2	0	3	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"txid76123"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	2	0	0	0	0	1	0	0	0	2	2	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid840"	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	1	5	9	0	0	2	3	0	0	0	3	0	3	1	2	0	2	0	0	1	0	0	0	1	0	8	0	0	0	2	0	0	6	0	0	0	2	0	0	1	0	2	0	0	4	3	0	1	8	11	0	2	0	0	1	0	0	3	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
"txid189722"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	3	0	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"txid407975"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"txid228603"	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	8	6	0	0	1	8	0	0	0	2	0	2	1	2	0	1	0	0	1	0	0	0	0	0	6	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	3	0	0	2	1	0	0	4	7	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0
"txid1776379"	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"txid1841864"	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	3	0	0	0	0	0	3	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	1	0	0	0	6	0	2	0	0	0	0	0	0	5	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid454154"	1	0	7	0	0	1	0	0	0	1	1	6	0	0	2	0	4	0	0	1	0	0	0	1	1	7	0	1	0	1	2	2	0	0	1	0	0	2	0	2	0	1	0	0	0	0	1	2	0	0	1	4	0	5	1	0	0	0	0	0	0	0	0	0	0	2	0	3	3	1	1	3	2	0	0	0	0	4	0	0	373	0	2	30	10	0	1	16	0	0	0	22	0	0	0	0	29	0	0	1	0	2	0	86	1	2	0	2	96	0	0	3	0	0	1	49	1	26	0	0	20	2	0	1	0	0	0	0	0	1	0	0	0	2	2	0	0	1	0	3	0	1	2	2
"txid454155"	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	3	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid28128"	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"txid1236509"	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid28129"	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2801997"	1	1	0	0	0	1	7	0	0	0	0	0	0	5	0	0	0	0	5	1	30	11	2	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	2	13	0	9	0	0	3	1	0	14	0	0	0	0	7	0	0	3	31	47	0	0	9	16	0	0	0	17	0	19	9	21	0	9	0	0	2	0	0	0	2	0	26	0	0	2	9	0	0	19	0	0	0	18	0	0	3	0	17	0	0	10	14	0	0	28	59	0	7	0	0	5	0	0	10	0	0	0	0	0	8	0	0	8	2	2	0	8	12	0	0	4	0	17	0	0	8	0	0	1	0	0	0	0	0
"txid2800387"	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	3	0	0	0	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	2	6	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"txid2490854"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	4	0	0	1	2	0	0	0	3	0	3	1	3	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	2	0	0	0	7	0	0	0	0	3	0	0	2	1	0	0	4	6	0	1	0	0	2	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0
"txid2854755"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2479840"	1	2	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	6	0	5	5	2	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	2	3	0	2	0	0	1	0	0	2	0	0	0	0	2	0	0	0	7	6	0	0	5	6	0	0	0	11	0	4	4	3	0	5	0	0	2	0	0	0	1	0	9	0	0	1	2	0	0	7	0	0	0	15	0	0	1	0	7	0	0	7	6	0	0	8	9	0	4	0	0	3	0	0	8	0	0	0	0	0	3	0	0	3	1	0	0	0	2	0	0	1	0	3	0	0	3	0	0	0	0	0	0	0	0
"txid1852370"	84	51	26	0	638	9	0	0	0	0	119	0	0	0	0	37	202	144	100	35	0	0	49	0	169	78	65	0	0	174	0	0	193	0	214	11	0	26	133	0	79	17	80	0	12	41	1276	222	74	37	0	0	0	90	0	0	18	0	67	0	48	156	0	35	0	0	126	24	182	39	198	0	76	0	41	0	0	0	47	22	103	0	23	0	137	70	28	49	0	0	121	0	65	58	309	23	157	0	0	7	0	136	0	270	0	166	0	59	382	0	94	30	167	0	11	184	0	0	1	40	0	28	86	103	40	0	45	48	218	86	25	28	13	265	0	0	0	105	120	46	2	0	0	0
"txid305719"	12	2	8	0	4	1	0	0	0	0	12	0	0	0	0	4	0	31	12	7	2	0	6	0	24	13	8	0	0	15	0	0	36	0	19	1	0	4	29	0	21	2	18	0	3	11	9	34	24	5	0	0	0	15	0	0	5	1	17	0	12	19	2	7	0	0	21	4	43	10	59	0	11	0	10	0	0	0	4	2	19	0	2	0	26	20	3	11	1	0	15	0	13	14	72	7	34	0	0	1	0	23	0	55	0	30	0	4	53	0	20	7	25	1	0	17	0	0	0	10	0	3	5	11	5	0	8	16	44	19	2	7	1	26	0	0	0	14	1	9	0	0	0	0
"txid873513"	3	9	2	0	3	0	0	0	0	0	5	0	0	0	0	1	0	10	2	3	0	0	2	0	9	3	5	0	0	7	0	0	8	0	5	1	0	1	13	0	6	1	6	0	1	3	4	10	10	1	0	0	0	3	0	0	4	0	8	0	4	6	0	2	0	0	6	1	23	5	18	0	3	0	2	0	0	0	4	3	6	0	1	0	4	7	3	4	0	1	7	0	2	3	27	1	18	0	0	1	0	5	0	23	0	11	0	1	15	0	5	1	6	0	0	5	0	0	0	4	0	0	4	4	1	0	2	8	26	10	1	3	1	8	0	0	0	3	0	2	0	0	0	0
"txid537011"	612	540	82	160	1532	368	1066	1	2	0	455	0	0	620	0	30	15	524	198	554	306	792	406	25	365	0	380	654	1132	344	0	13	264	386	307	216	529	2	130	714	499	11	379	1	8	447	1685	339	310	356	381	0	1524	201	0	258	65	549	620	1195	173	631	541	78	238	0	951	64	624	1115	694	0	674	1466	152	291	65	0	140	192	11	498	18	0	346	269	87	8	371	185	88	0	769	62	132	137	154	122	228	25	90	1295	1071	430	366	1171	873	170	731	412	406	45	313	260	9	461	592	1	2337	34	0	7	497	226	75	442	204	343	318	469	237	372	689	610	1	317	588	198	2515	65	92	530	878	199
"txid2518605"	0	2	0	0	14	0	2	0	0	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	22	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	1	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	2	0	10	0	0	0	1	0
"txid439703"	1	2	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	1	3	1	6	6	2	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	3	4	5	1	4	0	0	2	0	2	6	1	0	0	0	0	0	0	1	9	9	0	2	4	7	2	0	0	7	0	10	3	13	0	5	0	0	4	0	0	0	1	1	5	0	0	0	2	0	0	9	0	3	0	8	0	6	2	3	8	0	0	5	3	0	8	13	14	0	1	1	0	2	1	1	13	0	0	0	0	0	3	0	0	4	1	2	0	3	1	4	2	1	1	6	0	0	6	0	1	0	0	0	0	0	0
"txid28135"	1	6	1	0	1	0	7	0	0	0	0	0	0	5	0	0	0	0	9	1	19	9	5	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	2	8	0	6	0	0	3	1	0	9	0	0	0	0	8	0	0	3	11	18	0	0	21	9	0	0	0	20	0	12	5	13	0	15	0	0	2	0	0	0	1	0	14	0	0	2	5	0	1	13	0	1	0	32	0	2	2	0	13	0	0	8	19	0	1	12	36	0	12	1	0	7	0	1	12	0	0	0	0	0	4	0	0	13	3	4	0	4	4	0	1	10	0	10	0	0	4	0	0	0	0	0	0	0	0
"txid185294"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid915438"	0	2	0	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	2	0	18	4	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	4	0	6	0	0	3	0	0	9	0	0	0	0	1	0	0	1	10	14	0	0	3	6	0	0	0	10	0	10	2	7	0	6	0	0	3	0	0	0	1	0	7	0	0	2	4	0	0	8	0	1	0	5	0	1	1	1	6	0	0	3	5	0	1	4	29	0	3	0	0	2	0	0	4	0	0	0	0	0	3	0	0	1	0	1	0	3	3	2	0	3	0	6	0	0	2	0	0	0	0	0	0	0	0
"txid1676614"	5	38	0	0	0	1	162	0	0	0	0	0	0	113	0	0	0	0	85	7	116	85	46	0	0	0	0	123	0	0	0	0	0	0	0	22	0	0	0	40	33	0	35	0	0	17	0	0	50	0	0	0	0	40	0	0	11	160	120	0	0	133	131	0	0	0	197	0	67	42	68	0	100	0	0	103	1	0	0	13	0	143	0	0	19	26	0	0	140	0	0	0	254	0	0	8	0	352	0	0	160	130	0	0	337	206	0	72	0	0	47	0	0	436	1	0	0	0	0	15	0	0	101	25	34	0	24	29	0	0	63	0	71	0	0	39	0	0	1	0	0	1	0	0
"txid328813"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0
"txid328814"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid871327"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid823"	6	7	35	32	3	3	41	0	1	0	16	117	0	56	53	12	31	25	21	1	0	41	33	8	79	39	13	84	51	66	77	8	73	44	109	5	192	8	61	39	31	10	41	0	5	0	86	103	24	18	181	138	52	52	29	84	8	69	17	20	63	18	103	36	39	48	15	12	94	22	35	13	15	49	11	93	49	63	43	12	76	209	17	63	1	17	32	30	141	24	95	49	48	36	35	33	19	115	37	22	97	32	11	28	206	47	11	69	24	45	16	15	70	343	8	36	163	34	47	23	62	16	14	33	16	37	10	22	24	80	16	25	1	212	23	18	75	85	17	21	6	14	0	50
