"ID"	"hera_1"	"buddy_11"	"hera_11"	"jarjarbinks_11"	"padme_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"jarjarbinks_15"	"buddy_16"	"buddy_17"	"iris_17"	"lambchop_17"	"padme_17"	"buddy_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"lambchop_18"	"franc_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hera_20"	"iris_20"	"buddy_21"	"jarjarbinks_21"	"franc_22"	"goose_22"	"grogu_22"	"hera_22"	"iris_22"	"iris_23"	"franc_24"	"hera_24"	"jarjarbinks_29"	"jarjarbinks_3"	"jarjarbinks_32"	"grogu_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"lambchop_37"	"goose_4"	"grogu_41"	"hera_41"	"goose_42"	"grogu_42"	"lambchop_42"	"buddy_44"	"franc_44"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"buddy_45"	"franc_45"	"grogu_45"	"hera_45"	"jarjarbinks_45"	"buddy_46"	"goose_46"	"iris_46"	"lambchop_46"	"franc_47"	"buddy_48"	"franc_48"	"grogu_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"lambchop_48"	"franc_49"	"iris_49"	"jarjarbinks_49"	"padme_5"	"buddy_50"	"franc_50"	"grogu_50"	"jarjarbinks_50"	"lambchop_50"	"franc_51"	"lambchop_51"	"buddy_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"franc_53"	"hera_53"	"iris_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"buddy_57"	"goose_58"	"goose_59"	"iris_59"	"padme_6"	"iris_60"	"hera_67"	"franc_68"	"jarjarbinks_68"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"franc_9"	"grogu_9"
"txid237576"	120	42	83	34	16	87	38	87	93	31	48	102	0	1	4	147	71	122	0	133	61	23	8	187	312	96	50	92	173	159	20	66	66	122	106	180	162	344	344	26	229	151	31	190	171	0	23	142	134	86	87	64	67	197	93	22	104	46	142	44	123	30	44	113	101	25	134	26	165	32	268	128	149	79	246	145	347	40	41	177	57	122	31	154	34	48	140	45	198	145	160	150	27	38	151	34	53	45	128	181	35	87	77	127	140	150	478	33	8	45	78
"txid2606632"	1	3	7	0	1	3	1	0	1	1	1	1	0	0	0	1	1	2	0	2	2	0	0	3	2	0	1	1	8	1	1	6	2	1	7	1	2	8	23	1	4	12	2	7	18	0	0	2	12	2	0	1	4	9	4	0	4	1	12	4	3	1	3	2	9	1	2	3	6	1	3	6	4	5	14	6	31	5	4	2	1	16	1	8	0	1	8	1	6	1	1	2	0	3	9	0	1	3	13	2	0	6	2	6	8	2	42	1	0	3	2
"txid2763669"	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2	0	0	1	4	0	0	2	1	1	4	0	0	2	3	0	0	0	0	2	0	0	1	0	1	2	0	1	1	1	1	0	1	1	2	0	1	2	1	1	2	1	6	1	0	0	1	4	1	1	0	0	0	0	0	1	0	0	0	1	3	0	0	0	3	0	1	2	1	2	2	0	9	0	0	1	0
"txid301302"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	2	1	0	2	0	2	0	0	0	0
"txid622312"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2605790"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	5	0	0	0	0
"txid2681861"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"txid84037"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	3	0	0	0	0	19	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"txid2606635"	2	2	4	2	1	3	2	3	4	0	2	9	0	0	3	1	3	0	0	5	1	4	0	2	5	5	3	3	10	4	1	4	5	4	7	2	3	10	6	1	5	2	1	1	3	0	1	1	2	0	0	2	5	2	8	0	2	1	8	1	1	6	2	3	9	2	5	0	2	0	5	8	0	1	2	3	12	1	2	4	1	3	1	3	2	2	1	1	4	2	3	8	4	0	5	1	2	0	0	9	0	8	1	4	2	0	13	1	1	2	2
"txid2763667"	42	28	39	30	24	18	24	65	112	2	16	100	0	0	18	20	43	36	0	92	5	5	2	133	37	38	14	34	72	125	20	47	34	24	56	36	54	71	128	15	119	37	14	32	68	0	21	19	54	24	0	31	60	50	55	12	4	17	62	18	25	38	15	30	46	5	117	12	81	7	35	52	42	24	105	33	135	16	30	38	14	59	5	42	4	37	19	20	70	35	96	68	15	13	66	31	43	4	36	55	4	52	25	57	50	24	157	21	2	11	29
"txid1121308"	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2654621"	910	666	326	777	337	680	511	940	645	72	878	986	0	2	155	1142	846	846	0	819	312	71	228	688	1526	586	719	731	686	486	468	1173	523	639	684	1085	734	829	1464	263	800	1156	177	910	862	0	296	774	891	412	1184	971	510	537	521	91	1365	850	618	353	629	212	604	1027	736	647	522	457	746	129	1161	751	746	763	671	685	779	653	953	794	586	855	918	661	560	720	722	472	1259	713	1473	889	467	295	803	343	937	814	1021	1073	448	802	618	514	682	782	1742	289	57	107	901
"txid742816"	1433	891	1562	571	1362	1672	850	543	1058	43	607	1012	743	1	1052	588	812	513	670	769	51	239	9	680	333	1629	701	404	506	668	50	560	1800	1030	621	612	923	666	550	23	694	369	4	489	258	0	36	1135	407	104	446	340	314	522	1001	23	485	688	440	751	248	302	207	131	627	735	642	234	300	29	386	878	355	566	237	924	218	94	179	991	185	242	738	592	1017	785	713	86	405	658	814	1041	600	355	482	94	485	477	415	428	68	161	1105	650	405	1288	1166	103	158	222	458
"txid158847"	183	63	277	206	15	272	69	120	120	32	52	27	207	0	1	191	49	184	485	125	25	36	6	127	102	121	144	144	304	134	18	38	114	29	191	119	245	336	455	12	213	238	7	163	136	0	20	400	256	45	157	119	65	377	207	23	412	227	176	590	200	110	161	86	179	527	187	177	180	11	137	185	136	389	194	130	187	7	130	399	74	200	568	212	417	173	228	36	127	169	185	94	139	265	291	21	123	254	229	22	6	32	791	447	320	200	286	7	26	165	144
"txid491921"	38	33	128	8	239	101	6	5	3	8	17	1	4	0	34	15	6	4	34	3	12	18	0	3	6	16	47	5	28	8	0	31	12	4	13	7	14	14	43	0	9	16	1	12	17	0	0	17	19	2	8	5	44	21	28	4	47	17	23	46	13	13	21	5	25	62	8	12	14	0	10	23	3	24	9	14	14	12	17	8	3	14	54	11	27	13	15	2	8	4	4	10	9	30	29	2	7	28	14	4	2	6	69	27	20	49	45	3	41	9	10
"txid209880"	29	27	15	4	0	12	0	2	3	7	18	0	30	0	0	12	0	11	76	23	4	0	0	45	18	0	14	19	23	24	4	4	0	0	12	8	18	50	33	2	17	16	3	6	61	0	3	9	80	39	67	7	2	87	0	2	26	19	33	178	17	2	3	18	0	13	44	6	19	4	21	0	23	67	36	0	45	36	9	28	16	140	34	68	77	29	116	9	69	33	23	0	23	7	8	5	17	118	66	0	21	0	61	58	42	31	0	4	4	18	23
"txid156456"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	2	0	0	0	0
"txid1852378"	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	6	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	4	0	0	1	0	0	2	0	0	0	4	0	0	0	1	9	1	0	1	0	3	2	2	0	0	2	0	1	1	0	4	0	0	1	0	7	1	1	2	1	1	0	0	7	2	1	0	0	2	0	1	0	0	1	0	0	0	0	0	5	2	0	1	1	4	3	2	1	7	0	0	1	1
"txid1852379"	0	1	0	0	0	0	4	0	0	1	0	8	1	0	0	0	6	1	6	0	1	1	0	0	1	7	0	1	6	1	0	0	17	18	3	0	0	1	3	0	1	3	0	1	5	0	0	0	7	1	1	0	1	12	19	1	3	0	5	4	1	0	2	2	15	1	2	0	5	0	0	17	0	7	7	31	4	1	1	1	1	7	5	4	2	0	4	0	2	1	0	18	0	3	1	0	0	9	7	11	1	15	4	6	3	2	59	0	0	1	1
"txid1122219"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
"txid1064535"	174	199	62	43	15	76	113	65	93	102	229	352	257	0	0	322	318	200	972	332	43	70	5	829	211	352	97	644	258	464	14	3	346	471	192	281	219	345	466	13	174	264	14	132	360	0	21	116	449	86	269	95	65	935	158	35	132	71	299	301	128	21	54	224	150	134	676	58	284	31	202	262	210	774	332	499	219	135	69	206	112	499	266	284	751	166	646	49	446	471	213	329	217	79	185	30	95	569	494	298	104	126	362	295	210	376	797	39	20	83	386
"txid1675036"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	6	0	0	2	0	0	1	0	0	0	2	0	0	0	1	2	0	0	0	0	1	0	0	0	0	2	1	1	0	0	1	0	0	0	0	2	1	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	1	0	0	1	1	1	2	0	7	0	0	1	0
"txid879612"	45	109	19	6	8	28	25	14	14	1	205	67	23	1	0	104	54	58	216	101	0	1	0	107	79	54	74	230	114	50	10	2	72	87	100	61	76	141	286	7	74	70	5	38	77	0	11	31	108	33	32	88	24	177	60	0	34	89	170	132	39	8	52	64	52	20	306	40	192	13	50	82	70	171	205	136	143	54	46	97	50	308	49	107	94	107	84	21	197	154	44	84	27	65	73	4	99	124	108	54	32	41	203	156	127	101	248	13	0	51	163
"txid1232428"	51	136	23	13	3	21	27	22	33	19	172	71	45	1	0	91	73	57	129	158	5	8	2	92	57	82	65	195	70	77	11	1	111	141	114	97	64	92	121	7	88	39	6	50	65	0	11	38	55	42	43	60	23	124	52	8	24	64	103	94	36	9	22	38	51	24	336	23	99	16	56	61	62	110	112	181	63	37	25	119	66	131	49	149	129	107	91	25	146	248	55	114	42	31	64	18	66	94	56	96	42	34	100	109	57	113	144	18	4	33	210
"txid187326"	2	3	1	0	0	1	4	0	1	2	5	6	2	0	0	6	8	2	21	6	2	0	0	3	2	14	1	8	9	3	1	0	15	11	11	1	2	5	11	0	8	6	1	4	5	0	1	1	10	4	4	5	1	15	14	0	2	1	12	13	2	1	4	2	12	2	26	3	23	1	1	23	3	15	19	39	8	4	2	9	2	13	5	15	10	2	11	1	9	10	1	12	0	3	9	1	1	4	7	10	3	11	9	15	9	9	54	1	0	3	17
"txid349095"	44	36	32	7	8	32	53	10	20	16	45	141	13	0	0	97	136	56	242	41	6	10	0	51	66	172	31	216	155	19	3	1	215	262	74	55	66	140	278	4	50	76	7	45	91	0	7	22	140	22	21	25	24	230	160	3	38	22	182	152	56	14	40	49	165	32	173	36	216	10	60	259	63	202	234	415	173	81	44	55	20	344	65	85	99	17	83	12	164	69	41	242	9	55	107	4	20	160	108	185	66	124	224	189	141	104	565	8	2	65	108
"txid2144175"	32	44	13	4	3	11	5	7	13	47	53	12	10	0	0	81	17	35	52	39	17	5	2	22	58	17	21	123	56	14	5	0	21	18	44	37	41	118	105	5	37	21	5	34	24	0	7	26	25	20	12	25	13	53	15	21	6	27	67	52	20	4	15	16	18	4	128	14	64	11	38	24	41	39	70	54	59	26	17	43	29	110	17	65	49	33	47	14	106	64	29	22	6	17	39	2	19	37	22	18	24	11	81	54	42	78	62	13	9	23	96
"txid349094"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	2	0	0	0	2	0	0	0	0	4	2	0	1	1	1	2	0	0	1	0	4	0	0	1	2	0	0	4	0	3	1	3	1	1	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	3	2	0	1	2	1	1	1	0	14	0	0	1	0
"txid2045301"	2	3	8	0	2	7	1	1	1	0	5	1	0	0	0	10	2	4	51	2	0	0	0	1	8	3	2	14	24	1	3	0	4	1	7	2	3	11	56	0	3	17	2	5	18	0	1	2	24	2	3	1	8	49	8	0	7	3	34	55	12	2	7	13	11	5	12	6	38	1	5	28	6	34	39	11	36	17	8	2	3	68	10	12	12	1	8	1	12	2	2	2	1	7	24	0	1	39	22	1	20	7	44	28	32	13	55	1	0	17	13
"txid1111454"	0	1	1	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	3	0	0	1	1	2	1	1	1	0	1	3	1	1	0	2	2	1	1	0	1	0	0	2	1	2	1	0	1	1	1	0	0	1	1	0	2	0	2	0	1	0	0	0	0	1	1	0	0	2	1	0	1	1	0	0	0	0	3	0	0	1	1
"txid479436"	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid423477"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid85831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"txid47678"	0	0	0	0	0	0	61	0	0	0	1	10	0	0	0	0	15	0	0	0	0	79	0	0	0	17	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	23	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	9	0	29	0	0	0	0	7	0	0	0	0
"txid1411144"	1	0	0	1	0	0	4	9	7	0	0	11	0	0	0	1	4	4	0	2	1	2	0	0	4	3	0	1	0	2	0	0	1	2	1	0	3	1	5	0	1	2	0	7	1	0	0	1	1	2	0	0	1	0	7	1	0	0	0	1	3	3	0	2	9	0	2	0	1	0	4	6	3	0	1	11	2	0	0	1	0	4	0	1	0	0	2	0	4	0	5	11	0	0	1	0	0	1	1	18	0	16	2	0	6	0	5	0	0	0	0
"txid762984"	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid28111"	0	0	1	1	3	0	48	2	4	0	1	7	0	0	0	0	8	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	4	0	0	1	0	3	0	40	0	0	0	0	1	0	0	0	0
"txid1077285"	0	0	2	6	0	0	0	2	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	6	0	0	0	0	0	0	15	0	0	0
"txid338188"	1	1	0	2	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	4	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1
"txid1462571"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid2792859"	2	1	4	21	1	7	5	8	3	2	0	1	0	0	0	28	2	3	0	0	7	29	8	0	22	0	0	3	0	1	3	0	0	1	2	9	1	1	9	5	2	1	3	16	0	0	2	14	0	1	6	1	39	0	0	5	2	0	0	1	42	5	0	0	1	4	1	0	1	4	61	1	3	0	2	0	4	0	1	0	1	0	2	1	1	0	0	13	1	0	3	1	4	0	131	6	0	0	0	4	0	12	2	0	7	1	1	0	2	1	8
"txid1912896"	0	0	0	1	1	0	41	1	1	0	0	10	0	0	0	0	17	1	0	0	0	4	0	0	1	8	0	0	0	1	0	0	10	4	2	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	5	3	1	1	0	0	2	4	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	4	1	0	0	1	0	0	0	5	2	14	1	0	4	0	4	8	0	0	0
"txid1841856"	17	2	7	16	0	16	9	38	19	87	5	9	1	0	0	73	25	36	0	14	84	192	32	19	53	12	4	42	41	19	4	18	23	12	35	51	25	18	60	3	30	15	2	49	14	0	2	15	15	5	8	14	109	6	40	51	4	20	77	13	55	9	54	58	48	13	22	3	75	3	35	23	19	9	55	11	40	0	5	55	6	28	2	55	3	10	17	5	12	23	14	10	9	12	136	4	13	10	19	28	0	51	10	17	29	16	27	0	32	1	31
"txid28116"	0	0	0	1	1	0	45	2	0	1	1	8	0	0	0	0	15	1	0	0	1	9	0	0	1	9	0	0	0	0	0	0	3	1	4	0	0	1	5	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	8	0	2	0	0	0	3	0	1	0	16	3	1	0	1	0	3	12	4	0	0	3	1	2	0	0	0	1	0	0	1	2	0	0	1	1	0	5	0	0	2	0	0	0	1	5	1	20	0	0	5	0	7	8	0	0	0
"txid291644"	6	0	10	35	0	6	0	56	34	0	0	0	0	0	0	2	0	0	0	0	22	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	14	0	0	0	23	0	0	0	0	4	0	0	0	0	0	1	0	96	13	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	14
"txid449673"	2	5	3	45	0	6	822	28	17	1	29	114	0	0	0	4	104	1	0	1	10	43	5	0	4	24	22	0	1	0	3	0	4	5	8	3	0	1	4	2	1	1	0	1	0	0	1	6	0	1	2	9	3	0	25	3	2	0	0	0	13	3	3	0	31	7	0	1	1	1	14	13	0	0	0	3	1	3	6	0	0	0	3	4	1	2	0	2	0	0	6	4	2	0	0	0	1	0	0	15	6	68	0	1	0	3	10	7	0	0	6
"txid818"	0	3	0	0	17	0	44	0	0	0	7	14	0	4	0	0	15	0	0	11	0	7	0	0	0	19	0	0	2	0	0	0	11	0	18	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	1	16	0	31	0	0	0	1	0	0	0	0	0	23	0	6	0	4	0	0	17	0	0	2	2	0	20	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	27	49	0	1	0	0	7	45	3	0	4
"txid820"	2	10	7	26	27	6	221	110	47	0	86	69	0	1	0	11	94	0	0	0	2	209	4	0	15	22	19	0	0	0	1	0	6	1	0	12	0	0	0	8	0	0	3	29	0	0	1	15	0	0	0	21	3	0	42	3	0	0	0	1	55	15	2	0	47	0	0	0	0	2	37	32	0	0	0	3	0	25	0	0	1	0	0	0	0	1	0	6	0	0	8	8	2	1	6	7	0	1	0	15	53	151	4	0	0	1	5	80	0	0	1
"txid657309"	1	0	1	2	10	0	15	3	3	0	2	8	0	1	0	0	4	1	0	0	2	5	1	0	3	6	1	1	0	0	0	0	1	1	3	2	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	2	1	0	4	1	0	0	0	0	4	0	1	0	2	0	1	0	0	1	5	4	1	0	0	0	1	3	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	1	6	11	1	0	0	1	1	23	2	0	1
"txid2650157"	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
"txid2725562"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	2	0	3	0	0	4	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	1	3	0	2	0	0	0	0	6	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0
"txid1841865"	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid376804"	1	1	2	3	0	4	1	14	3	4	1	1	0	0	0	8	7	5	0	2	5	9	2	6	10	1	4	12	7	1	1	2	6	1	10	3	3	4	13	0	4	6	1	12	6	0	0	2	4	2	1	5	29	2	9	1	2	4	27	4	19	2	14	13	12	2	7	2	16	1	6	5	8	3	15	3	12	0	0	10	1	6	0	9	1	2	4	1	0	2	1	3	1	6	37	1	1	3	2	4	0	15	2	3	7	3	4	0	1	0	6
"txid470145"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid387090"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	2	2	1	0	1	0	3	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
"txid357276"	1	3	4	44	95	5	18	11	1	5	3	11	0	0	0	6	18	7	0	1	8	53	18	1	11	6	0	3	5	1	5	3	17	3	6	5	2	3	10	7	6	3	2	50	2	0	3	7	3	2	11	3	163	1	24	20	4	3	8	4	21	5	17	7	28	3	2	3	15	3	6	20	1	1	9	9	7	0	3	10	2	7	2	8	1	3	4	3	1	1	1	8	1	5	40	8	4	8	2	9	1	29	0	3	4	3	10	0	11	2	5
