"Taxa"	"Hera_1"	"Wolverine_1"	"Hera_2"	"JarJarBinks_2"	"Lambchop_2"	"JarJarBinks_3"	"Goose_4"	"Korra_6"	"Hera_7"	"Iris_7"	"Korra_9"	"Hamlet_11"	"Hera_11"	"JarJarBinks_11"	"Hera_14"	"Iris_14"	"JarJarBinks_14"	"Kubo_14"	"Wolverine_14"	"JarJarBinks_15"	"Kubo_15"	"Iris_17"	"Kubo_17"	"Lambchop_17"	"Wolverine_17"	"Hamlet_18"	"Hera_18"	"Iris_18"	"JarJarBinks_18"	"Kubo_18"	"Lambchop_18"	"Wolverine_18"	"Ophelia_19"	"Wolverine_19"	"Goose_20"	"Hamlet_20"	"Hera_20"	"Iris_20"	"Korra_20"	"Ophelia_20"	"Hamlet_21"	"JarJarBinks_21"	"Korra_21"	"Kubo_21"	"Goose_22"	"Hamlet_22"	"Hera_22"	"Iris_22"	"Kubo_22"	"Hamlet_23"	"Iris_23"	"Korra_23"	"Hera_24"	"Kubo_24"	"Ophelia_24"	"Wolverine_24"	"Kubo_25"	"JarJarBinks_29"	"Korra_29"	"Kubo_30"	"Hamlet_31"	"JarJarBinks_32"	"Goose_37"	"Hera_37"	"Kubo_37"	"Lambchop_37"	"Ophelia_37"	"Wolverine_37"	"Hamlet_41"	"Hera_41"	"Goose_42"	"Lambchop_42"	"Ophelia_43"	"Goose_44"	"Iris_44"	"JarJarBinks_44"	"Lambchop_44"	"Hamlet_45"	"Hera_45"	"JarJarBinks_45"	"Korra_45"	"Ophelia_45"	"Goose_46"	"Hamlet_46"	"Iris_46"	"Lambchop_46"	"Hamlet_48"	"Hera_48"	"Iris_48"	"JarJarBinks_48"	"Korra_48"	"Kubo_48"	"Lambchop_48"	"Ophelia_48"	"Wolverine_48"	"Iris_49"	"JarJarBinks_49"	"Kubo_49"	"Ophelia_49"	"Wolverine_49"	"JarJarBinks_50"	"Korra_50"	"Kubo_50"	"Lambchop_50"	"Ophelia_50"	"Wolverine_50"	"Lambchop_51"	"Goose_52"	"JarJarBinks_52"	"Kubo_52"	"Hera_53"	"Kubo_53"	"Iris_55"	"Lambchop_55"	"Ophelia_55"	"Ophelia_57"	"Wolverine_57"	"Goose_58"	"Wolverine_58"	"Goose_59"	"Hamlet_59"	"Iris_59"	"Ophelia_59"	"Iris_60"	"Wolverine_60"	"Hamlet_67"	"Hera_67"	"JarJarBinks_68"
"k__Bacteria|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster"	0.00466666666666667	0.00377777777777778	0.000888888888888889	0.000444444444444444	0	0.004	0	0.00866666666666667	0.00644444444444444	0.00966666666666667	0.0146666666666667	0.00733333333333333	0.012	0.00444444444444444	0.00555555555555556	0.00555555555555556	0.0162222222222222	0.00222222222222222	0.0253333333333333	0.00955555555555555	0.00622222222222222	0.00755555555555556	0.0224444444444444	0	0.00822222222222222	0.0111111111111111	0.00688888888888889	0.01	0.00511111111111111	0.02	0	0.00911111111111111	0.00733333333333333	0.00977777777777778	0.00688888888888889	0.00622222222222222	0.00577777777777778	0.00866666666666667	0.006	0.00466666666666667	0.00711111111111111	0.00266666666666667	0.00755555555555556	0.00933333333333333	0.00511111111111111	0.00177777777777778	0.00311111111111111	0.00155555555555556	0.00711111111111111	0.00511111111111111	0.00822222222222222	0.00888888888888889	0.00377777777777778	0.00933333333333333	0.008	0.00844444444444444	0.00511111111111111	0.00511111111111111	0.00266666666666667	0.00577777777777778	0.006	0.00433333333333333	0.004	0.0142222222222222	0.00333333333333333	0.00533333333333333	0.00333333333333333	0.006	0.0107777777777778	0.008	0.00466666666666667	0	0.00866666666666667	0.00511111111111111	0.00933333333333333	0.000444444444444444	0	0.00777777777777778	0.00822222222222222	0.00466666666666667	0.00577777777777778	0.0113333333333333	0.00444444444444444	0.00688888888888889	0.00622222222222222	0	0.0126666666666667	0.0104444444444444	0.00844444444444444	0.00755555555555556	0.00711111111111111	0.00866666666666667	0.000666666666666667	0.01	0.00466666666666667	0.0128888888888889	0.00666666666666667	0.0155555555555556	0.016	0.00777777777777778	0.00555555555555556	0.00333333333333333	0.0164444444444444	0	0.00244444444444444	0.00266666666666667	0	0.002	0.00866666666666667	0.00644444444444444	0.0108888888888889	0.0166666666666667	0.0111111111111111	0	0.00777777777777778	0.00333333333333333	0.00333333333333333	0.000888888888888889	0.00577777777777778	0.00311111111111111	0.00466666666666667	0.012	0.004	0.0222222222222222	0.00311111111111111	0.000444444444444444	0.0104444444444444	0.00488888888888889
"k__Bacteria|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lacrimispora"	0.00911111111111111	0.006	0.00133333333333333	0.000222222222222222	0	0.00288888888888889	0	0.0152222222222222	0.004	0.00577777777777778	0.00466666666666667	0.0108888888888889	0.0131111111111111	0.0122222222222222	0.00711111111111111	0.008	0.0155555555555556	0.00333333333333333	0.0253333333333333	0.0126666666666667	0.00911111111111111	0.0188888888888889	0.00866666666666667	0	0.00266666666666667	0.00533333333333333	0.006	0.0131111111111111	0.00111111111111111	0.00911111111111111	0	0.00377777777777778	0.00311111111111111	0.00555555555555556	0.00177777777777778	0.00577777777777778	0.0146666666666667	0.00355555555555556	0.00488888888888889	0.00177777777777778	0.00466666666666667	0.00111111111111111	0.00133333333333333	0.00466666666666667	0.00311111111111111	0.00177777777777778	0.000666666666666667	0.00177777777777778	0.00311111111111111	0.00666666666666667	0.002	0.00244444444444444	0.00666666666666667	0.00422222222222222	0.00466666666666667	0.00155555555555556	0.00222222222222222	0.000888888888888889	0.000444444444444444	0.00244444444444444	0.004	0.00244444444444444	0.00244444444444444	0.0142222222222222	0.00511111111111111	0.00266666666666667	0.00244444444444444	0.004	0.00955555555555555	0.00511111111111111	0.00222222222222222	0	0.00777777777777778	0.00222222222222222	0.00733333333333333	0	0.000222222222222222	0.00266666666666667	0.00933333333333333	0.00355555555555556	0.00155555555555556	0.00755555555555556	0.00222222222222222	0.00466666666666667	0.00377777777777778	0.000222222222222222	0.008	0.0133333333333333	0.006	0.002	0.00177777777777778	0.00933333333333333	0.000444444444444444	0.00933333333333333	0.00311111111111111	0.00355555555555556	0.00555555555555556	0.0108888888888889	0.0117777777777778	0.00466666666666667	0.002	0.00133333333333333	0.00955555555555555	0.000444444444444444	0.00266666666666667	0.00155555555555556	0	0.000444444444444444	0.00155555555555556	0.002	0.00911111111111111	0.0166666666666667	0.00622222222222222	0	0.00755555555555556	0.00288888888888889	0.00288888888888889	0.000666666666666667	0.00555555555555556	0.00177777777777778	0.00688888888888889	0.00933333333333333	0.00311111111111111	0.0133333333333333	0.00177777777777778	0.00155555555555556	0.00866666666666667	0.00266666666666667
"k__Bacteria|p__Bacillota|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella"	0.00644444444444444	0	0.000888888888888889	0	0	0.0111111111111111	0	0.00377777777777778	0.00688888888888889	0	0.004	0.00222222222222222	0.00333333333333333	0.000888888888888889	0.00266666666666667	0	0.000444444444444444	0.00111111111111111	0	0.000666666666666667	0.00333333333333333	0	0.00377777777777778	0.00666666666666667	0	0.00177777777777778	0.00266666666666667	0	0.00244444444444444	0.00644444444444444	0.0168888888888889	0	0.00466666666666667	0	0.01	0.00222222222222222	0.004	0	0.00488888888888889	0.00111111111111111	0.00311111111111111	0.00422222222222222	0.00822222222222222	0.00266666666666667	0.00533333333333333	0.00133333333333333	0.000888888888888889	0	0.00266666666666667	0.00977777777777778	0	0.00511111111111111	0.00177777777777778	0.00555555555555556	0.000888888888888889	0	0.002	0.004	0.00377777777777778	0.006	0.004	0.00366666666666667	0.00355555555555556	0.00133333333333333	0.00311111111111111	0.0135555555555556	0.000444444444444444	0	0.00233333333333333	0.002	0.0177777777777778	0.0148888888888889	0.00177777777777778	0.0193333333333333	0	0.000444444444444444	0.00577777777777778	0.002	0.00377777777777778	0.000444444444444444	0.00977777777777778	0.000888888888888889	0.004	0.00466666666666667	0	0.00288888888888889	0.00755555555555556	0.00466666666666667	0	0.00511111111111111	0.0117777777777778	0.00377777777777778	0.0148888888888889	0.000666666666666667	0	0	0.01	0.00622222222222222	0.00155555555555556	0	0.0311111111111111	0.0111111111111111	0.0106666666666667	0.00755555555555556	0.000222222222222222	0	0.0171111111111111	0.0257777777777778	0.0153333333333333	0.00333333333333333	0.00511111111111111	0.0144444444444444	0	0.00511111111111111	0.000666666666666667	0.000444444444444444	0	0.0262222222222222	0	0.0146666666666667	0.002	0	0.000444444444444444	0	0	0.000444444444444444	0.0135555555555556	0.00933333333333333
"k__Bacteria|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter"	0.00311111111111111	0.00244444444444444	0.000222222222222222	0.000666666666666667	0	0	0	0.00133333333333333	0.00333333333333333	0.00188888888888889	0.000444444444444444	0.0208888888888889	0.0326666666666667	0.0266666666666667	0.00955555555555555	0.00133333333333333	0.02	0.00111111111111111	0.006	0.0186666666666667	0.00444444444444444	0.00155555555555556	0.002	0	0.000444444444444444	0.00355555555555556	0.00511111111111111	0.00111111111111111	0	0.000666666666666667	0	0.00111111111111111	0.00111111111111111	0.00177777777777778	0	0.00844444444444444	0.00422222222222222	0.00488888888888889	0	0.00577777777777778	0.00866666666666667	0	0.000222222222222222	0.000444444444444444	0.000444444444444444	0.00688888888888889	0.000666666666666667	0.000444444444444444	0.000888888888888889	0.00555555555555556	0.00666666666666667	0.000222222222222222	0.0108888888888889	0.000888888888888889	0.0115555555555556	0.000222222222222222	0.000666666666666667	0	0	0.000444444444444444	0.0233333333333333	0	0.000666666666666667	0.00155555555555556	0.00844444444444444	0	0.00555555555555556	0.000666666666666667	0.00855555555555556	0.00377777777777778	0.000222222222222222	0.000444444444444444	0.018	0.000444444444444444	0.00133333333333333	0	0.000888888888888889	0.002	0.00355555555555556	0.0131111111111111	0.000222222222222222	0.0135555555555556	0	0.00111111111111111	0.000888888888888889	0.00177777777777778	0.00533333333333333	0.00533333333333333	0.00244444444444444	0	0	0.00155555555555556	0	0.004	0.000444444444444444	0.00111111111111111	0.000222222222222222	0.00155555555555556	0.002	0.000666666666666667	0.000222222222222222	0	0.000888888888888889	0.000666666666666667	0.00155555555555556	0.000666666666666667	0.00222222222222222	0	0	0.000444444444444444	0.00288888888888889	0.00311111111111111	0.00155555555555556	0.002	0.00466666666666667	0.00688888888888889	0.00177777777777778	0.000222222222222222	0.00133333333333333	0.000444444444444444	0.0171111111111111	0.000666666666666667	0.00177777777777778	0.000444444444444444	0.000222222222222222	0.000888888888888889	0.0111111111111111	0
"k__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor"	0.00133333333333333	0.00377777777777778	0.000666666666666667	0.00133333333333333	0	0.000888888888888889	0	0.00288888888888889	0.00111111111111111	0.000555555555555556	0.006	0.00577777777777778	0.00488888888888889	0.00555555555555556	0.00266666666666667	0.00355555555555556	0.0146666666666667	0.000444444444444444	0.00733333333333333	0.0135555555555556	0.00311111111111111	0.002	0.00511111111111111	0	0.000666666666666667	0.00288888888888889	0.00222222222222222	0.0133333333333333	0.00133333333333333	0.000888888888888889	0	0.00866666666666667	0.000888888888888889	0.00222222222222222	0	0.00222222222222222	0.00422222222222222	0.002	0	0.00422222222222222	0.00222222222222222	0.00177777777777778	0.000222222222222222	0.00266666666666667	0	0.00177777777777778	0	0.000222222222222222	0.00133333333333333	0.004	0.000444444444444444	0.000222222222222222	0.00177777777777778	0.000222222222222222	0.00688888888888889	0.008	0.00155555555555556	0.000444444444444444	0	0.00111111111111111	0.00222222222222222	0.00111111111111111	0	0.0355555555555556	0.000888888888888889	0	0.00355555555555556	0.00666666666666667	0.00744444444444444	0.00555555555555556	0	0	0.00711111111111111	0	0.00244444444444444	0	0	0.00355555555555556	0.0106666666666667	0.00622222222222222	0.000444444444444444	0.00666666666666667	0	0.00266666666666667	0.00177777777777778	0	0.00755555555555556	0.00688888888888889	0.004	0.00133333333333333	0.00266666666666667	0.00244444444444444	0	0.0166666666666667	0.00555555555555556	0.000666666666666667	0.000666666666666667	0.00133333333333333	0.00866666666666667	0.00844444444444444	0.000222222222222222	0	0.00355555555555556	0	0.00466666666666667	0.000222222222222222	0	0	0	0.002	0.00133333333333333	0.00466666666666667	0.00177777777777778	0	0.00888888888888889	0.00755555555555556	0.004	0	0.00422222222222222	0	0.00977777777777778	0.00622222222222222	0.00533333333333333	0.00977777777777778	0.000888888888888889	0.004	0.00311111111111111	0.00155555555555556
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrio"	0	0	0	0	0.01	0	0	0.00144444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0.028	0	0	0	0	0	0	0.000444444444444444	0	0.000222222222222222	0.02	0	0.002	0	0.000444444444444444	0	0	0	0	0	0	0	0.00422222222222222	0.000222222222222222	0	0.00355555555555556	0	0.000333333333333333	0.0208888888888889	0	0	0.0353333333333333	0	0	0	0	0.0477777777777778	0.008	0	0.0215555555555556	0	0.00533333333333333	0.0193333333333333	0	0	0	0	0	0.0324444444444444	0	0	0.012	0	0	0	0.000666666666666667	0	0	0.0246666666666667	0	0	0	0.000444444444444444	0	0	0	0.000222222222222222	0	0	0.018	0	0	0.00666666666666667	0.0155555555555556	0	0	0	0	0	0.00711111111111111	0	0	0	0.0288888888888889	0	0.0251111111111111	0	0	0	0	0	0	0	0.000444444444444444
"k__Bacteria|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalicatena"	0.00155555555555556	0.00111111111111111	0	0.000888888888888889	0	0.00244444444444444	0	0.00111111111111111	0.000444444444444444	0.00244444444444444	0.00222222222222222	0.002	0.00333333333333333	0.00355555555555556	0.00177777777777778	0.00311111111111111	0.0226666666666667	0.00111111111111111	0.0311111111111111	0.0311111111111111	0.00644444444444444	0.00533333333333333	0.00444444444444444	0	0.00177777777777778	0.00377777777777778	0.00155555555555556	0.00111111111111111	0.000444444444444444	0.000444444444444444	0	0.00488888888888889	0.00466666666666667	0.00955555555555555	0	0.00288888888888889	0.00133333333333333	0.00977777777777778	0.000888888888888889	0.00711111111111111	0.00288888888888889	0.000444444444444444	0.00133333333333333	0.00222222222222222	0.00266666666666667	0.000888888888888889	0	0.00222222222222222	0.000666666666666667	0	0.00466666666666667	0.000666666666666667	0.000888888888888889	0.00511111111111111	0.0146666666666667	0.004	0.000222222222222222	0.000444444444444444	0	0.000444444444444444	0.00177777777777778	0.000888888888888889	0.000888888888888889	0.000222222222222222	0.000444444444444444	0.000222222222222222	0.00355555555555556	0.00266666666666667	0.00288888888888889	0.00377777777777778	0.000222222222222222	0	0.0217777777777778	0	0.00622222222222222	0	0	0.000888888888888889	0.000444444444444444	0.01	0.00155555555555556	0.00955555555555555	0.000444444444444444	0.000888888888888889	0.002	0	0.00155555555555556	0.00288888888888889	0.00555555555555556	0.00177777777777778	0.00111111111111111	0.002	0	0.00288888888888889	0.000888888888888889	0.000666666666666667	0.000888888888888889	0.000444444444444444	0.00244444444444444	0.000222222222222222	0.000444444444444444	0	0.000444444444444444	0	0.002	0.000444444444444444	0	0	0.000222222222222222	0.00266666666666667	0.000888888888888889	0.00177777777777778	0.0108888888888889	0	0.00822222222222222	0.00666666666666667	0.00222222222222222	0	0.002	0	0.00555555555555556	0.00177777777777778	0.00155555555555556	0.00288888888888889	0.000888888888888889	0	0.00133333333333333	0.00466666666666667
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium"	0	0	0.0204444444444444	0.158222222222222	0.00555555555555556	0	0.105888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111111111111111	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0.0602222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0.0108888888888889	0	0
"k__Bacteria|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Bilifractor"	0.00266666666666667	0.00288888888888889	0.000444444444444444	0.000222222222222222	0	0.00955555555555555	0	0.00333333333333333	0.00333333333333333	0.00488888888888889	0.00222222222222222	0.00133333333333333	0.00133333333333333	0.00111111111111111	0.00133333333333333	0.00111111111111111	0.00133333333333333	0.000666666666666667	0.00444444444444444	0.00177777777777778	0.00222222222222222	0.00222222222222222	0.00244444444444444	0	0.00133333333333333	0.00466666666666667	0.00333333333333333	0.00133333333333333	0.002	0.00177777777777778	0	0.00266666666666667	0.00133333333333333	0.00133333333333333	0.00177777777777778	0.00244444444444444	0.0108888888888889	0.00177777777777778	0.00533333333333333	0.00133333333333333	0.00333333333333333	0.002	0.00266666666666667	0.00266666666666667	0.00288888888888889	0.00222222222222222	0.000222222222222222	0.00222222222222222	0.000888888888888889	0.00355555555555556	0.00311111111111111	0.00222222222222222	0.00488888888888889	0.004	0.00177777777777778	0.002	0.00133333333333333	0.00266666666666667	0.000888888888888889	0.002	0.00355555555555556	0.00522222222222222	0.004	0.00622222222222222	0.00222222222222222	0.00266666666666667	0.000666666666666667	0.00266666666666667	0.00788888888888889	0.00266666666666667	0.00311111111111111	0.00377777777777778	0.002	0.00711111111111111	0.00133333333333333	0	0.00311111111111111	0.00266666666666667	0.00511111111111111	0.00111111111111111	0.00155555555555556	0.00177777777777778	0.00288888888888889	0.00333333333333333	0.00355555555555556	0.000666666666666667	0.00977777777777778	0.0117777777777778	0.00266666666666667	0.00355555555555556	0.00111111111111111	0.00222222222222222	0.00177777777777778	0.00111111111111111	0.00266666666666667	0.00222222222222222	0.0104444444444444	0.00155555555555556	0.000888888888888889	0.00377777777777778	0.00422222222222222	0.00133333333333333	0.00333333333333333	0.00133333333333333	0.000666666666666667	0.00177777777777778	0.00177777777777778	0.00155555555555556	0.00511111111111111	0.00311111111111111	0.004	0.00444444444444444	0.00311111111111111	0.00155555555555556	0.00177777777777778	0.002	0.00133333333333333	0.000888888888888889	0.00177777777777778	0.00222222222222222	0.00666666666666667	0.00377777777777778	0.00155555555555556	0.00288888888888889	0.00133333333333333	0.000444444444444444	0.00333333333333333	0.00355555555555556
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella"	0	0	0.000222222222222222	0.0177777777777778	0	0	0	0.000888888888888889	0.000222222222222222	0.0196666666666667	0	0	0	0	0	0.00888888888888889	0	0	0.004	0	0	0.00755555555555556	0	0	0	0	0	0.0126666666666667	0	0.000222222222222222	0	0	0	0.01	0.00288888888888889	0	0	0.00688888888888889	0	0	0	0	0	0	0.00111111111111111	0.000222222222222222	0.00377777777777778	0.00733333333333333	0	0	0.0195555555555556	0	0	0	0	0.000888888888888889	0.000222222222222222	0	0	0.000222222222222222	0.00133333333333333	0.000444444444444444	0.00422222222222222	0	0	0.00311111111111111	0.000222222222222222	0.00333333333333333	0.000222222222222222	0.000444444444444444	0.00511111111111111	0	0	0.00111111111111111	0.0231111111111111	0.000444444444444444	0	0	0.000888888888888889	0	0.000444444444444444	0.000222222222222222	0.00666666666666667	0.000444444444444444	0.0213333333333333	0	0	0	0.0251111111111111	0	0	0	0.00355555555555556	0.00177777777777778	0.00577777777777778	0.01	0	0	0.000888888888888889	0.00844444444444444	0.000666666666666667	0	0	0	0	0.000666666666666667	0	0.00244444444444444	0	0	0	0	0.00933333333333333	0	0.000222222222222222	0	0.000888888888888889	0.002	0.000444444444444444	0.00355555555555556	0	0.0106666666666667	0.00222222222222222	0.0331111111111111	0.006	0.000222222222222222	0	0.000222222222222222
"k__Bacteria|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium"	0.000666666666666667	0.000888888888888889	0.000444444444444444	0	0	0.000888888888888889	0	0.00277777777777778	0.000666666666666667	0.00244444444444444	0.00288888888888889	0.000444444444444444	0.002	0.00155555555555556	0.000444444444444444	0.00133333333333333	0.00177777777777778	0.00111111111111111	0.00711111111111111	0.00111111111111111	0.00155555555555556	0.002	0.00133333333333333	0	0.00111111111111111	0.00111111111111111	0.00177777777777778	0.004	0.000888888888888889	0.00244444444444444	0	0.00177777777777778	0.00133333333333333	0.00177777777777778	0.000888888888888889	0.00111111111111111	0.002	0.00155555555555556	0.00288888888888889	0	0.000444444444444444	0	0.000888888888888889	0.00177777777777778	0.000888888888888889	0.000222222222222222	0.00133333333333333	0.000444444444444444	0.000444444444444444	0.000444444444444444	0	0.000888888888888889	0.000666666666666667	0.00177777777777778	0.000888888888888889	0.000666666666666667	0.00111111111111111	0.000444444444444444	0.000666666666666667	0.000666666666666667	0.000888888888888889	0.00111111111111111	0.00155555555555556	0.00244444444444444	0.000888888888888889	0.00155555555555556	0.000444444444444444	0.00111111111111111	0.00266666666666667	0.000888888888888889	0.00177777777777778	0	0.000888888888888889	0.00155555555555556	0.00333333333333333	0	0	0.00155555555555556	0.00155555555555556	0.000888888888888889	0.000666666666666667	0.00133333333333333	0.000888888888888889	0.00155555555555556	0.000888888888888889	0	0.00155555555555556	0.00177777777777778	0.002	0.000888888888888889	0.00155555555555556	0.00288888888888889	0.000444444444444444	0.00133333333333333	0.00111111111111111	0.00177777777777778	0.00266666666666667	0.00222222222222222	0.00155555555555556	0.00155555555555556	0.000444444444444444	0.000444444444444444	0.00177777777777778	0.000222222222222222	0.000444444444444444	0.000666666666666667	0	0.00133333333333333	0.00222222222222222	0.000444444444444444	0.00133333333333333	0.00355555555555556	0.00111111111111111	0	0.002	0.000666666666666667	0.000888888888888889	0.000888888888888889	0.000888888888888889	0.00177777777777778	0.00133333333333333	0.00222222222222222	0.00111111111111111	0.00355555555555556	0.000666666666666667	0.000222222222222222	0.00111111111111111	0.00155555555555556
"k__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Peptococcus"	0.00177777777777778	0.00555555555555556	0	0	0	0.000444444444444444	0	0.00133333333333333	0.000666666666666667	0	0.00133333333333333	0.000222222222222222	0.000888888888888889	0.00377777777777778	0.000222222222222222	0	0.00466666666666667	0.002	0	0.00622222222222222	0.00444444444444444	0	0.00333333333333333	0	0.000888888888888889	0.00244444444444444	0.00155555555555556	0	0.00133333333333333	0.00511111111111111	0	0.000666666666666667	0.00244444444444444	0	0.000222222222222222	0.00622222222222222	0.000222222222222222	0	0.000444444444444444	0.00755555555555556	0.00577777777777778	0.000444444444444444	0.000444444444444444	0.00444444444444444	0.000888888888888889	0.00177777777777778	0	0	0.00488888888888889	0.000222222222222222	0	0.000222222222222222	0	0.000666666666666667	0.00422222222222222	0.00133333333333333	0.000888888888888889	0.00177777777777778	0.000444444444444444	0.000222222222222222	0.000444444444444444	0.000555555555555556	0.000444444444444444	0.000888888888888889	0.000444444444444444	0	0.000666666666666667	0.00511111111111111	0.00111111111111111	0.00133333333333333	0	0	0.00577777777777778	0	0	0	0	0.000444444444444444	0.000222222222222222	0.000888888888888889	0	0.000888888888888889	0.000222222222222222	0.000666666666666667	0	0	0.000666666666666667	0.00422222222222222	0	0.000888888888888889	0.000444444444444444	0.000666666666666667	0	0.000666666666666667	0.00222222222222222	0	0.000444444444444444	0.00155555555555556	0.000444444444444444	0.00133333333333333	0.000222222222222222	0.000444444444444444	0.00177777777777778	0	0	0.000888888888888889	0	0	0.000222222222222222	0.000666666666666667	0.000444444444444444	0.000666666666666667	0	0	0.00177777777777778	0.00733333333333333	0.000444444444444444	0	0.00133333333333333	0	0.002	0	0.000444444444444444	0	0.000888888888888889	0	0.000222222222222222	0.00155555555555556
"k__Bacteria|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae|g__Butyricicoccus"	0.00266666666666667	0.00266666666666667	0.00111111111111111	0.000222222222222222	0.000222222222222222	0	0	0.000444444444444444	0.00333333333333333	0.0107777777777778	0.000444444444444444	0.00288888888888889	0.00377777777777778	0.00622222222222222	0.00266666666666667	0.00311111111111111	0	0.000444444444444444	0.00666666666666667	0	0.00333333333333333	0.00222222222222222	0.000444444444444444	0	0.000222222222222222	0.00155555555555556	0.00133333333333333	0.00111111111111111	0	0.000222222222222222	0	0.00111111111111111	0	0.00177777777777778	0	0.00155555555555556	0.000666666666666667	0.00511111111111111	0	0	0.000666666666666667	0	0	0.000222222222222222	0	0.000222222222222222	0.000888888888888889	0.00133333333333333	0.000222222222222222	0.00444444444444444	0.00866666666666667	0	0.000444444444444444	0	0	0	0	0	0	0	0.00177777777777778	0	0	0.00177777777777778	0.00511111111111111	0	0	0	0.00411111111111111	0.00288888888888889	0	0	0	0	0.00133333333333333	0.000444444444444444	0	0.000666666666666667	0.002	0	0.000222222222222222	0	0	0.000222222222222222	0.00177777777777778	0	0.002	0.00311111111111111	0.002	0	0	0.000888888888888889	0	0	0.000222222222222222	0.00133333333333333	0	0.000666666666666667	0	0	0	0	0.000666666666666667	0	0	0.000222222222222222	0	0	0	0.000222222222222222	0.000444444444444444	0.000444444444444444	0.00755555555555556	0	0	0	0.000888888888888889	0.000222222222222222	0	0	0.002	0.00311111111111111	0	0.00288888888888889	0.000222222222222222	0.000222222222222222	0.00444444444444444	0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus"	0	0.000444444444444444	0	0	0	0	0.0803333333333333	0.00166666666666667	0.000444444444444444	0.000111111111111111	0.000444444444444444	0.000222222222222222	0	0.000666666666666667	0	0	0.000666666666666667	0.000444444444444444	0.000666666666666667	0.000888888888888889	0.000222222222222222	0	0.000444444444444444	0.000444444444444444	0.000222222222222222	0	0	0	0	0.000222222222222222	0.00155555555555556	0.000444444444444444	0.00111111111111111	0	0.00111111111111111	0.000222222222222222	0	0	0	0.000666666666666667	0.000222222222222222	0	0.000888888888888889	0.000444444444444444	0.000444444444444444	0	0.000666666666666667	0	0.000222222222222222	0.00111111111111111	0	0.000222222222222222	0.000444444444444444	0.000666666666666667	0.000444444444444444	0.000222222222222222	0	0.000222222222222222	0	0.000888888888888889	0	0.000222222222222222	0	0	0.000444444444444444	0	0	0.000888888888888889	0.000222222222222222	0.000222222222222222	0	0.000222222222222222	0	0.000444444444444444	0	0	0.000888888888888889	0	0.000222222222222222	0.000222222222222222	0.000666666666666667	0.000222222222222222	0	0.000222222222222222	0	0.00244444444444444	0.000666666666666667	0.000222222222222222	0	0	0.000888888888888889	0	0	0	0.000222222222222222	0	0	0.000666666666666667	0	0	0	0	0.000666666666666667	0.00644444444444444	0	0.000222222222222222	0.00488888888888889	0.00133333333333333	0	0	0.002	0.000444444444444444	0	0.000888888888888889	0.000222222222222222	0	0.000222222222222222	0.00488888888888889	0.000666666666666667	0.000444444444444444	0.000222222222222222	0.000444444444444444	0	0.000222222222222222	0.00444444444444444	0	0.000222222222222222	0
