"Taxa"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"korra_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"goose_24"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"lambchop_25"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"henry_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"
"chemoheterotrophy"	0.258292048030901	0.22096783343734	0.279133505507827	0.252738059020383	0.129403747870528	0.31210433021018	0.319757591554803	0.321599213041034	0.264456880470656	0.304928861788618	0.300322679778734	0.170066143670205	0.308433129553639	0.299229371593259	0.263896718908558	0.326391221587728	0.206871296357947	0.313164856194068	0.292012190800198	0.21153972964062	0.178552776649452	0.257098880101905	0.290406320541761	0.20705359419973	0.269898774640384	0.223724429814249	0.15083913221449	0.333755894731504	0.296951819075713	0.173800157356412	0.281163859111792	0.308417427034866	0.295657582268461	0.181911282771536	0.303391232423491	0.317064532124389	0.210384668924876	0.265682070827378	0.292567975830816	0.315993621514459	0.254766510085659	0.319946896780617	0.232594337638299	0.313393381633053	0.309945980298697	0.322923700202566	0.323845667299178	0.319297144650141	0.290830406422479	0.305572159128644	0.321425187150573	0.186263458623236	0.31946376628304	0.331187275137285	0.312765845717587	0.322891248433687	0.332060258858477	0.325064050490533	0.328544458258507	0.321719109746738	0.234462225530331	0.349854492542743	0.234769909394373	0.330499246104875	0.230778910280609	0.315302911093627	0.33140350877193	0.315954993360822	0.317778956139686	0.306993642143506	0.237782478014026	0.172478577647436	0.319372382321685	0.326493388052896	0.311611633500984	0.299967234600262	0.31520847789062	0.299850414759077	0.221803891392767	0.249296993294398	0.316543438077634	0.325593667546174	0.331702430943483	0.322600243013366	0.315154815621596	0.27316586258526	0.31191853155645	0.302792258801685	0.321073176095442	0.294949270943062	0.325964047550015	0.330188679245283	0.243155818540434	0.306490051543535	0.332099455231178	0.313171897057227	0.323333333333333	0.31592249368155	0.192314787971431	0.313208658518628	0.329924394609007	0.322706065318818
"fermentation"	0.251994290032748	0.216712997106711	0.275180519685869	0.240036507453605	0.128807495741056	0.304127627247404	0.311286328684999	0.306843732433952	0.259434639116086	0.295020325203252	0.283420405654579	0.161975080756807	0.299807386316054	0.284067414322411	0.258935618446274	0.308588064046579	0.20487382648645	0.307536443969156	0.281168048763201	0.200461589185625	0.174838971740266	0.252428215062895	0.28323927765237	0.202754399387911	0.26723494938732	0.217454345951877	0.149778588174004	0.31636326758278	0.292199278924943	0.169027012850774	0.276161306789178	0.300984953773642	0.291812733235327	0.175971441947566	0.291645988420182	0.308776652263229	0.205512505220175	0.257344767349531	0.27987915407855	0.312114812739732	0.245786128764852	0.316865013512873	0.194480669723613	0.297924417466223	0.293422306959009	0.310544677020032	0.318493650561962	0.304047693755883	0.265679879578525	0.300192601447832	0.306263621718943	0.172309247094492	0.298153534842545	0.330619200908919	0.302945964396366	0.316296247444437	0.315298111606196	0.309816909329501	0.323709536307962	0.307904834996163	0.219203572757722	0.264550745725718	0.229911778731521	0.322876528731781	0.228849461012541	0.296944662995017	0.330350877192982	0.310154448249354	0.297098704643588	0.28525204359673	0.235741585958663	0.171905787471933	0.299993748827905	0.320223438212494	0.299948975872877	0.257372214941022	0.303412603292752	0.295634830696705	0.218918324722436	0.241185377460523	0.298521256931608	0.314160070360598	0.330931925877413	0.305817132442284	0.2925937451377	0.255420617756336	0.290545637415137	0.294936799257302	0.316125130573424	0.271663802184399	0.306610611771528	0.328708842027377	0.226706114398422	0.296957268746882	0.331750244447549	0.308013899446194	0.30963963963964	0.294277752575983	0.189336636533748	0.291488735090561	0.329340005113408	0.303525142560912
"anaerobic_chemoheterotrophy"	0.251994290032748	0.216712997106711	0.275180519685869	0.240036507453605	0.126473594548552	0.304127627247404	0.311286328684999	0.306843732433952	0.259434639116086	0.295020325203252	0.28318992009834	0.159606214428549	0.299556151076124	0.284067414322411	0.258935618446274	0.308588064046579	0.20487382648645	0.307536443969156	0.281168048763201	0.200296735905045	0.174838971740266	0.252428215062895	0.28323927765237	0.202754399387911	0.26723494938732	0.217336781879458	0.149778588174004	0.31636326758278	0.292199278924943	0.169027012850774	0.276161306789178	0.300984953773642	0.291812733235327	0.175678838951311	0.291645988420182	0.308776652263229	0.205280497424713	0.256947752898205	0.27987915407855	0.312114812739732	0.233144515059409	0.316865013512873	0.194480669723613	0.297924417466223	0.293422306959009	0.310544677020032	0.318493650561962	0.304047693755883	0.265679879578525	0.300192601447832	0.306263621718943	0.172309247094492	0.298153534842545	0.330619200908919	0.302945964396366	0.315966497394975	0.315085932527053	0.309816909329501	0.323709536307962	0.307904834996163	0.218980275400074	0.264277919243361	0.229852169766333	0.322876528731781	0.179648504676817	0.296944662995017	0.330350877192982	0.310154448249354	0.295735171577911	0.284570844686649	0.235630264573825	0.0550336800623196	0.299993748827905	0.320223438212494	0.299948975872877	0.257208387942333	0.303412603292752	0.295634830696705	0.218918324722436	0.187810945273632	0.298521256931608	0.314160070360598	0.330931925877413	0.305817132442284	0.2925937451377	0.231353629457106	0.290545637415137	0.294936799257302	0.316125130573424	0.26972334645451	0.306610611771528	0.328708842027377	0.226429980276134	0.296957268746882	0.331750244447549	0.307470952329243	0.30963963963964	0.293953729505541	0.189257570566376	0.291488735090561	0.329340005113408	0.303525142560912
"animal_parasites_or_symbionts"	0.0678478461667646	0.0808418902819538	0.034680862277974	0.06807118953453	0.118960817717206	0.0177260065839453	0.0263912420174638	0.021079258010118	0.0453436648012627	0.0298780487804878	0.0450215119852489	0.0956468235656053	0.0205175445942551	0.0551343900758098	0.0416055925132484	0.0177471727690068	0.0966442506158866	0.0207125569876738	0.025728258558367	0.0838773491592483	0.121627110775837	0.0693169152380447	0.0391083521444695	0.0881334936422924	0.049493873201918	0.0720275883689944	0.133944851709895	0.00380305258354039	0.0199115044247788	0.105900865460268	0.0465033180193976	0.0308175720587347	0.0155490218251725	0.102645131086142	0.0285635511441963	0.0306722391442941	0.083290798570832	0.0690011116404637	0.0329909365558912	0.0293065551868293	0.0295661785023487	0.0179223365416528	0.0502292709604139	0.0186019189347954	0.0175405147759771	0.0194125590817016	0.0127961854717073	0.0282397238782554	0.030920722528851	0.0263000597728631	0.0127925708329385	0.0672833987639445	0.0254837485772101	0.00378716152243893	0.0350785065378354	0.0141792521268878	0.00456185020157013	0.0159345122789477	0.00842657825666529	0.00729086722947045	0.0657238556010421	0.00863950527464533	0.0657486886027659	0.00649187468587703	0.0820435384421794	0.017046944662995	0.00368421052631579	0.0255084212733245	0.0174229225058708	0.0376930063578565	0.0620431184830606	0.122462539522522	0.013002437957117	0.00547195622435021	0.0331656826299293	0.0290792922673657	0.0198700561407935	0.0269706722270069	0.083653951852259	0.0786826735885789	0.00693160813308688	0.00835532102022867	0.00281234349115845	0.00759416767922236	0.0344639800840205	0.0745854821715743	0.0135152124717123	0.0462757980432764	0.0144592885810105	0.0692465487608804	0.0100028993911279	0.00529041805401406	0.0720315581854043	0.0108075153799257	0.00167621176141919	0.0327397111521338	0.0102702702702703	0.0186637288574947	0.105025959992621	0.0198792519511118	0.0044924942474159	0.0231553481942284
"human_associated"	0.0531530775044084	0.0726158733760708	0.0304643440678859	0.0527076361423791	0.11870528109029	0.0177260065839453	0.00736348234067509	0.0089938167509837	0.0390299899555173	0.0189532520325203	0.0225107559926245	0.0953391785879096	0.0205175445942551	0.0203621326984525	0.0358552260683279	0.00324711678423469	0.092316399227645	0.0143524511735239	0.0209086398752569	0.0776788658094296	0.112313584402019	0.0529695876015074	0.0282167042889391	0.0813932305898641	0.0410761854022376	0.0672074613997962	0.131619097235143	0.000152122103341616	0.0139298590626024	0.102937319695778	0.0325676365492598	0.0152879328056076	0.00452335180368653	0.0973782771535581	0.0183622828784119	0.00835871644117022	0.0785578395434087	0.0465300936954105	0.0317824773413897	0.00861957505494979	0.0288753799392097	0.00678014318903798	0.050018930629759	0.0186019189347954	0.0139815697489673	0.00213819491334684	0.00574125431810441	0.00326325698148729	0.0264049172102358	0.0199907019990702	0.0126030512650431	0.0672056594239515	0.00265587454154547	0.000946790380609733	0.00840203749409232	0.00560575084086263	0.00456185020157013	0.00281197275510842	0.00313118754892481	0.0069071373752878	0.0653516933382955	0.00845762095307385	0.0614866475917978	0.00230356843692411	0.072480181200453	0.0101626016260163	0.000982456140350877	0.0106925711090922	0.012877812286948	0.0165190735694823	0.0588890125793165	0.119873527929249	0.0081265237231981	0.00547195622435021	0.0132662730519717	0.0288335517693316	0.00315397716520532	0.0203073296768052	0.0814279432780037	0.0597555699762059	0.00264061262212833	0.00817941952506596	0.000886080825981431	0.00341737545565006	0.00622374358176443	0.040536793656075	0.00741765149610259	0.00521316860672713	0.0057727197756886	0.0222320785052947	0.0100028993911279	0.00177580466148724	0.0565680473372781	0.00820262705758466	0.000698421567257997	0.0105874687805408	0.00990990990990991	0.016719590434839	0.101204438236302	0.0195111176557208	0.00211841192154571	0.00259201658890617
"human_pathogens_all"	0.0195650348475943	0.0557099903557043	0	0.0357468816550046	0.11870528109029	0	0.00117294408966506	0.000702641933670601	0	0.00889227642276423	0.00330362630608482	0.0940470696815875	0	0.000939790739928576	0	0.000279923860709887	0.0891537385977762	0.00382732031293972	0	0.0682492581602374	0.101810479893228	0.0481927710843374	0.0132618510158014	0.0681677414653696	0.0265316995205115	0.0612508817305431	0.130223644550292	0	0	0.090820875950695	0.0203164880040837	0.00743247326122424	0	0.0835674157303371	0.0121312379376896	0.000708365800099171	0.0665862372975732	0.00301730983007781	0.000604229607250755	0.000560272378571736	0.0288753799392097	0	0.046316940810231	0	0.0106768350810296	0	0.00267600836860799	0.000188264825855036	0.0205720020070246	0.00199242877067145	0.000284279351843078	0.0621137326544098	0	0	0	0.000197850029677504	0	0	0.00138140627158447	0.000537221795855718	0.0521771492370674	0.000272826482357221	0.0552873152122079	0.000963310437259172	0.000964724634033807	0	0	0.00174715214200853	0.000606014695856375	0.00993415077202543	0.0523952651304316	0.000343674105301746	0	0.000341997264021888	0.00182229025439172	0.0214613368283093	0.000504636346432852	0.0175875980236617	0.0790920083544026	0.000811161583387411	0	0.000439753737906772	0	0	0	0.00194088615316364	0	0	0.000439826268623894	0.000443532738260243	0.00057987822557263	0	0.0392504930966469	0	0.0001047632350887	0.00135736779237702	9.00900900900901e-05	0.000324023070442616	0.100413778562581	0.000220880577234575	0	0.000259201658890617
"human_gut"	0.0338399529767403	0.033868497191808	0.0304643440678859	0.0273805902038333	0.0678194207836457	0.0177260065839453	0.00638602893262088	0.0082911748173131	0.0390299899555173	0.0123475609756098	0.0199754148740012	0.0574680818335641	0.0205175445942551	0.0199235636864858	0.0358552260683279	0.00307916246780876	0.00509354817231507	0.0105814149828333	0.0209086398752569	0.0339597757995384	0.0121859223582661	0.00546680112520567	0.0187923250564334	0.0343571246402157	0.0221630261054875	0.0273532408495964	0.00861459457447996	0.000152122103341616	0.0139298590626024	0.0420666142145292	0.0191424196018377	0.0113602030334159	0.00452335180368653	0.0401743913857678	0.010752688172043	0.00765035064107105	0.0322490835692079	0.0437509925361283	0.0314199395770393	0.00831788992802655	0.0189969604863222	0.00678014318903798	0.00660468638256699	0.0186019189347954	0.00877025738798856	0.00213819491334684	0.00403833990171751	0.00313774709758394	0.0177496236828901	0.0185960018596002	0.0123187719132	0.00614140785944727	0.00265587454154547	0.000946790380609733	0.00840203749409232	0.00547385082107762	0.00456185020157013	0.00281197275510842	0.00207210940737671	0.00629316960859555	0.0364719017491626	0.00818479447071662	0.0255722460658083	0.00230356843692411	0.0717251793129483	0.0101626016260163	0.000982456140350877	0.00943462156684604	0.0124990531020377	0.00993415077202543	0.0236743478422205	0.119644411859048	0.0081265237231981	0.00512995896032832	0.0126102485603907	0.0211336828309305	0.00271242036207658	0.00906577217714519	0.0051665384192591	0.059106640709496	0.00264061262212833	0.0079155672823219	0.000886080825981431	0.00341737545565006	0.00622374358176443	0.0395940775245383	0.00741765149610259	0.00521316860672713	0.00549782835779867	0.021954870543882	0.00964047550014497	0.00177580466148724	0.0309270216962525	0.00820262705758466	0.000698421567257997	0.00977304810511456	0.00981981981981982	0.0165899812066619	0.00693144980628838	0.0193638639375644	0.00211841192154571	0.00241921548297909
"mammal_gut"	0.0338399529767403	0.033868497191808	0.0304643440678859	0.0273805902038333	0.0678194207836457	0.0177260065839453	0.00638602893262088	0.0082911748173131	0.0390299899555173	0.0123475609756098	0.0199754148740012	0.0574680818335641	0.0205175445942551	0.0199235636864858	0.0358552260683279	0.00307916246780876	0.00509354817231507	0.0105814149828333	0.0209086398752569	0.0339597757995384	0.0121859223582661	0.00546680112520567	0.0187923250564334	0.0343571246402157	0.0221630261054875	0.0273532408495964	0.00861459457447996	0.000152122103341616	0.0139298590626024	0.0420666142145292	0.0191424196018377	0.0113602030334159	0.00452335180368653	0.0401743913857678	0.010752688172043	0.00765035064107105	0.0322490835692079	0.0437509925361283	0.0314199395770393	0.00831788992802655	0.0189969604863222	0.00678014318903798	0.00660468638256699	0.0186019189347954	0.00877025738798856	0.00213819491334684	0.00403833990171751	0.00313774709758394	0.0177496236828901	0.0185960018596002	0.0123187719132	0.00614140785944727	0.00265587454154547	0.000946790380609733	0.00840203749409232	0.00547385082107762	0.00456185020157013	0.00281197275510842	0.00207210940737671	0.00629316960859555	0.0364719017491626	0.00818479447071662	0.0255722460658083	0.00230356843692411	0.0717251793129483	0.0101626016260163	0.000982456140350877	0.00943462156684604	0.0124990531020377	0.00993415077202543	0.0236743478422205	0.119644411859048	0.0081265237231981	0.00512995896032832	0.0126102485603907	0.0211336828309305	0.00271242036207658	0.00906577217714519	0.0051665384192591	0.059106640709496	0.00264061262212833	0.0079155672823219	0.000886080825981431	0.00341737545565006	0.00622374358176443	0.0395940775245383	0.00741765149610259	0.00521316860672713	0.00549782835779867	0.021954870543882	0.00964047550014497	0.00177580466148724	0.0309270216962525	0.00820262705758466	0.000698421567257997	0.00977304810511456	0.00981981981981982	0.0165899812066619	0.00693144980628838	0.0193638639375644	0.00211841192154571	0.00241921548297909
"aerobic_chemoheterotrophy"	0.00629775799815266	0.00425483633062915	0.00395298582195752	0.0127776087617889	0.00294718909710392	0.00785008863003292	0.00847126286980321	0.0147554806070826	0.00502224135457024	0.00990853658536585	0.0171327596803934	0.0104599292416551	0.0087932333975379	0.0152246099868429	0.00496110046228436	0.0177471727690068	0.0019974698714961	0.00562841222491135	0.0108441420369977	0.0112429937355753	0.00371380490918586	0.00467066503901067	0.0072234762979684	0.00429919481181914	0.0026638252530634	0.00638764793479113	0.00107915007628475	0.0173926271487247	0.00475254015077024	0.00479937057435091	0.00500255232261358	0.00743247326122424	0.00384484903313355	0.00623244382022472	0.0117452440033085	0.00835871644117022	0.00510417150016241	0.00873431792917262	0.0126888217522659	0.00387880877472741	0.0216219950262503	0.00308188326774454	0.038113667914686	0.0154689641668298	0.0165236733396886	0.0123790231825343	0.00535201673721598	0.0151866959523062	0.0251505268439538	0.0053131433884572	0.0151615654316308	0.0139542115287441	0.0213734665486278	0.00056807422836584	0.00987239405555847	0.00692475103871266	0.0169743263314237	0.0153096294444792	0.00483492195054566	0.0138142747505756	0.0154819501302568	0.0854856311385959	0.00491773962804006	0.00766460043558385	0.0511304056037918	0.01835824809861	0.00105263157894737	0.00580054511146831	0.0220437845617756	0.0224795640326975	0.00215221344020186	0.117467809192137	0.0193786334937801	0.00626994984040128	0.011662657628107	0.0427588466579292	0.011858954141172	0.00421558406237251	0.00288556667033088	0.0615401254596582	0.0180221811460259	0.0114335971855761	0.00077050506607081	0.0167071688942892	0.0225610704838961	0.0418122331281539	0.0213728941413125	0.00785545954438335	0.0049480455220188	0.0252813660808338	0.0194259205566831	0.00147983721790603	0.0167652859960552	0.00958820595244693	0.000349210783628998	0.00570094472798349	0.0137837837837838	0.0219039595619208	0.00303086208259758	0.0217199234280666	0.000547865152123891	0.0192673233108692
"nitrate_reduction"	0.0191451843143841	0.0394281499971634	0	0.025707331913599	0.0532708688245315	0	0.000977453408054216	0.000562113546936481	0	0.00660569105691057	0.00253534111862323	0.0414705429933856	0.000251235239929654	0.000313263579976192	0.000169128424850603	0.000167954316425932	0.0872561422198549	0.00393988855743795	0.000212630236019562	0.0444444444444444	0.100040619741194	0.0475558622153814	0.00948081264108352	0.0468539366779612	0.0193393713372403	0.0399717846226193	0.123023108696461	0.000152122103341616	0.000245821042281219	0.0609493836873853	0.0134252169474222	0.00332346365339295	0	0.0575842696629214	0.0076095947063689	0.000354182900049586	0.0466335668878474	0.0027791011592822	0.000362537764350453	0.000344783002197992	0.0224509533020171	0	0.000210340330655	0.000293714509496769	0.00482999682237051	0.000168804861580013	0.00194618790444217	0.000313774709758394	0.0090943301555444	0.00119545726240287	0	0.00310957359972014	0	0	0.000157538203014231	0	0.000848716316571186	0	0.000828843762950684	0.000767459708365311	0.0288797915891329	0.000454710803928701	0.0360634239389604	0	0.000209722746529089	0.00032782585890375	0	0.000559088685442728	0.00303007347928187	0.00783378746594005	0.0354744146350514	0.000114558035100582	0.000187535162843033	0.000911992704058368	0.00109337415263503	0.00802752293577982	0.000189238629912319	0.0111055709170029	0.0762064416840717	0.000378542072247458	0	0.000703605980650836	0	0.000227825030376671	0	0.00016636167027117	0	0	0.000274891417889934	0.000166324776847591	0.000217454334589736	0	0.0338067061143984	0	0	0.000271473558475404	9.00900900900901e-05	0.00226816149309831	0.0943256990749282	0.000220880577234575	0	0.000259201658890617
