"Taxa"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"lambchop_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"lambchop_18"	"franc_19"	"ivy_19"	"ginger_2"	"lambchop_2"	"ginger_20"	"goose_20"	"buddy_21"	"joans_21"	"franc_22"	"goose_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"goose_37"	"grogu_37"	"lambchop_37"	"goose_4"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"ivy_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"goose_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"lambchop_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"lambchop_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"goose_58"	"goose_59"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"chemoheterotrophy"	0.195028368504837	0.25995604866806	0.236532413513239	0.329837667001868	0.308593188676534	0.282306853119111	0.230527104671496	0.12930814181304	0.0842139131612816	0.291775405298537	0.339341692789969	0.295519184330561	0.170132383204841	0.251125350844675	0.304345317098505	0.160170992147955	0.328712084418738	0.314485895150882	0.326345799094416	0.326502257728378	0.325534226729446	0.310177579597903	0.22354922076905	0.332049112447341	0.24863737012434	0.212988937701794	0.325241874746538	0.271057803076506	0.332223340819329	0.232511507086542	0.307431568176004	0.329762265293761	0.178534370946822	0.320012439744985	0.236260070816442	0.329414291082837	0.274801031274521	0.331223628691983	0.303180796972922	0.308961212661614	0.295717564334196	0.331473444926638	0.282359127158005	0.149089964393233	0.332559938128384	0.266939720416704	0.24067940552017	0.186133486766398	0.315163420090577	0.326355621754358	0.31030802073803	0.27264342372256	0.33129520542838	0.320049340544644	0.232567919925982	0.313217544892552	0.307634600957932	0.310581943206418	0.322707595434868	0.329870879319051	0.323928588801868	0.319204965828579	0.290982064467578	0.305662634587266	0.321577155824508	0.186104411421458	0.319622856419667	0.331098738779684	0.312993161493951	0.322262413679711	0.322455752212389	0.331007506078867	0.3252002002002	0.334274543874891	0.328422797164165	0.322101700130779	0.234558714094359	0.349400871459695	0.234920350814391	0.330694147710611	0.230963187090267	0.315540983606557	0.331486093086879	0.316468104358317	0.306773133990259	0.326324430131969	0.237750825266125	0.172400366468163	0.319400187441425	0.326577089501253	0.311643835616438	0.300008201427048	0.315132408575031	0.299746054779612	0.156625511004666	0.221660808435852	0.249270033524386	0.316303630363036	0.325805028672254	0.331563353726577	0.322411831626849	0.315159987573781	0.324702653247941	0.273260965883917	0.311992956417835	0.3029176201373	0.33561383504371	0.321043956043956	0.294827777162476	0.32662111078802	0.326475131294408	0.330093140153755	0.242921835006891	0.306384628163243	0.332110284096865	0.312889418648751	0.322786516853933	0.316202712348323	0.29736328125	0.1922803132168	0.313516297549849	0.329910094291353	0.322868015914202	0.325959913064477	0.221367723615712	0.325374376039933	0.262798044052101	0.312957689178194	0.317400598546387	0.151344850207741	0.274432645140424	0.183727685776001	0.321784671165273	0.294822717288987	0.221417322834646	0.261453263970465	0.141683817730674	0.145508406411237	0.21119408395563	0.149318493822318	0.135766423357664	0.301633605600933	0.17867360952163	0.215278253131631
"fermentation"	0.186864769990612	0.251112183094817	0.231662777721416	0.288895273667577	0.212889783014801	0.261330953089358	0.220334748938296	0.128745932500809	0.0842139131612816	0.281929616449189	0.273981191222571	0.255325999463375	0.16208495868784	0.244293809246412	0.282936118645046	0.156468547103329	0.300322310035763	0.30815561428308	0.308569511990609	0.313071668403381	0.304817095255342	0.288429946022061	0.21728404730206	0.331653044323624	0.240120933401465	0.209178002434764	0.317131104802734	0.246188249644237	0.320684581429567	0.219660028255024	0.296815042210284	0.329497274379164	0.165402075226978	0.307183952728969	0.219530969364192	0.322596231277178	0.247393789933864	0.330379746835443	0.292420480075677	0.299673056917818	0.283461106499341	0.330646827856995	0.269958811672947	0.148280025062274	0.331470153975954	0.246861365862345	0.181146496815287	0.170694284618335	0.298903257488951	0.323215651543819	0.272339127782861	0.251860050421202	0.313548579524271	0.316965556504412	0.194423416603583	0.298106172112648	0.301286860176583	0.293836750286515	0.310170349131388	0.32171968549376	0.318383032543659	0.304031600727318	0.26583469208579	0.300345606805796	0.306164901664145	0.172294405975259	0.298424349806999	0.330606370488202	0.303051025775907	0.315685629727063	0.289214601769912	0.3147267152976	0.309747247247247	0.283340573414422	0.323635024399227	0.308254481113932	0.219377883613633	0.264705882352941	0.229938547819343	0.322986050018851	0.228988065221046	0.296983606557377	0.330398793448143	0.296033780726889	0.284913353720693	0.314642924796363	0.235710841585995	0.17189647274393	0.300093720712277	0.320542017763607	0.299912561935296	0.257360780775855	0.303341740226986	0.29557409758752	0.15501507205682	0.218722539543058	0.241213366497242	0.298547854785479	0.314424349360388	0.330793797375813	0.305877891543421	0.292559801180491	0.301463860933211	0.255649091714665	0.290610653418024	0.29512299771167	0.3172748004561	0.316043956043956	0.271403256174549	0.307066007560337	0.31004016064257	0.328614725014784	0.226422524118921	0.296915665319231	0.331900618513471	0.30795903993065	0.309303370786517	0.29452988125365	0.2652587890625	0.189327427562024	0.291590022809212	0.329398435786858	0.303494205154818	0.317604443371166	0.218676053005206	0.314891846921797	0.249816088969665	0.299938974776241	0.288499358700299	0.149573584080472	0.265214813217616	0.181642128261787	0.289757276664317	0.264512080326326	0.199370078740157	0.246573809923365	0.139202523610764	0.143507347026857	0.136446023345175	0.148019219454795	0.134569015008612	0.290621353558926	0.173352025635157	0.205866246834143
"anaerobic_chemoheterotrophy"	0.186864769990612	0.251112183094817	0.231561326975753	0.288895273667577	0.212889783014801	0.261231776257066	0.220084936297777	0.126394875376936	0.0820039964776807	0.281929616449189	0.27358934169279	0.254252750201234	0.159689160549191	0.244187893872796	0.281262623348145	0.156397002271548	0.300322310035763	0.308339991395735	0.308569511990609	0.312955887460924	0.304817095255342	0.288429946022061	0.217205732633722	0.331653044323624	0.240035769034236	0.209178002434764	0.317131104802734	0.246188249644237	0.320684581429567	0.219249874675295	0.296815042210284	0.329497274379164	0.165110246433204	0.307183952728969	0.219274388053574	0.322596231277178	0.247281694877256	0.330379746835443	0.292420480075677	0.299673056917818	0.283461106499341	0.330646827856995	0.269871176934537	0.14769931384385	0.331470153975954	0.246861365862345	0.181146496815287	0.170502493287303	0.299012386097015	0.323215651543819	0.272339127782861	0.251860050421202	0.312579226008501	0.316965556504412	0.194423416603583	0.298106172112648	0.301286860176583	0.293900420221571	0.310282790802271	0.321359013200606	0.318383032543659	0.304031600727318	0.26583469208579	0.300345606805796	0.306164901664145	0.172372208822843	0.298424349806999	0.330606370488202	0.303051025775907	0.315356790529431	0.289214601769912	0.3147267152976	0.309747247247247	0.28236316246742	0.323635024399227	0.308254481113932	0.219154636106563	0.264433551198257	0.229878885508025	0.322986050018851	0.179820137838292	0.296983606557377	0.330398793448143	0.294525712562208	0.284177143504361	0.314516638252194	0.235599569748897	0.0549931287219423	0.300093720712277	0.320542017763607	0.299912561935296	0.257196752234889	0.303341740226986	0.29557409758752	0.154870545484577	0.218667618629174	0.187844706391262	0.298547854785479	0.314424349360388	0.330793797375813	0.305877891543421	0.292559801180491	0.299634034766697	0.231612760301285	0.290610653418024	0.29512299771167	0.3172748004561	0.316043956043956	0.269409679920257	0.307066007560337	0.31004016064257	0.328614725014784	0.225831856664698	0.296915665319231	0.331900618513471	0.307363060085604	0.309303370786517	0.294140548958536	0.25927734375	0.189221967360067	0.291737179015525	0.329398435786858	0.303494205154818	0.317604443371166	0.218676053005206	0.314891846921797	0.247003332035138	0.299938974776241	0.288499358700299	0.149245571834682	0.265214813217616	0.181592472130496	0.289757276664317	0.264512080326326	0.19896512935883	0.246797561112043	0.138856296524265	0.143370019422047	0.136301022257667	0.147896646401255	0.134355777905356	0.290621353558926	0.17309452964065	0.205763570401807
"animal_parasites_or_symbionts"	0.0940038368913017	0.0521520072894892	0.0644212234959927	0.0109179715558109	0.119557407673516	0.0395715560844987	0.061553834624032	0.118847641276386	0.0824612206191154	0.0288256227758007	0.0278996865203762	0.0375637241749396	0.0956476333814541	0.0490917756712387	0.0334121992036471	0.109195299504552	0.0272859728906353	0.0306680597381845	0.0177762871038068	0.0125043417853421	0.0120970662803332	0.0183055620746304	0.072206124207064	0.0020163468116516	0.0688128087208312	0.0896099084316943	0.0145414518278199	0.0417429016737819	0.00363974289475722	0.080709109966732	0.0205935021744692	0.00420199878861296	0.111543450064851	0.0129839838283315	0.0850823626007082	0.00536855102807752	0.0437170720771214	0.00383263009845288	0.0364195341137519	0.0183533957497399	0.0338883734557351	0.0040642005924089	0.0411006923144334	0.119458410379449	0.00196864233987204	0.0474134093135073	0.265987261146497	0.108713719473213	0.023298957821793	0.00849402197979147	0.0232540408661177	0.0429195105454098	0.00350458578778615	0.0178385046019546	0.0503827067036757	0.0187420272789716	0.0191586358127994	0.0170635425951866	0.0195086298982403	0.00403952968332973	0.0128909860388189	0.0282776349614396	0.0307287093942054	0.0261863618237405	0.0128593040847201	0.0673383645841438	0.0253116496867683	0.0037874483960156	0.0351920042083114	0.0146004603748767	0.034679203539823	0.00539169045353631	0.016016016016016	0.0100999131190269	0.0086087837215726	0.00715439649203785	0.0660812620925733	0.0088961510530138	0.0656583736053935	0.00632566712747686	0.0819885695074802	0.016655737704918	0.00364771491704956	0.0189262554667471	0.0379997734737796	0.0155963882048368	0.062126775713067	0.12256069628951	0.0130584192439863	0.00557959462537008	0.0332264645875838	0.0291970802919708	0.0200504413619168	0.0271177217485942	0.122001073625965	0.0837269332161687	0.0787282361847086	0.0071947194719472	0.00820467578297309	0.00280888068028781	0.0074326886613576	0.0344827586206897	0.0091491308325709	0.074490474080638	0.0133953839381171	0.0461241418764302	0.00313568985176739	0.0144505494505495	0.0694429061911618	0.00966850828729282	0.0185356811862836	0.00532229450029568	0.0719826737546761	0.0108533141369954	0.00164238040325681	0.0328872514493146	0.0106067415730337	0.0186230614496139	0.019287109375	0.105117456299929	0.0196453535427857	0.00445873839631606	0.0230928905033731	0.0155517990823473	0.0841221012778041	0.00831946755407654	0.048033233805011	0.0207994304312449	0.0492518170158187	0.118018806035425	0.043609508921352	0.0976487821833801	0.0174237083291369	0.0637590210229056	0.075095613048369	0.0492252615092018	0.119890746119371	0.120789437545367	0.105705792793446	0.116665032359286	0.123201837119659	0.0226808634772462	0.0973907072556649	0.078650147169553
"human_associated"	0.0861259643250745	0.0446481213485555	0.0614791518717663	0.010199683953455	0.0165253628394884	0.0377367846870971	0.0596552585560829	0.11879653133891	0.082046332046332	0.0276789244760775	0.0061128526645768	0.0328950898846257	0.0953711951346869	0.0481385373086904	0.0197357031565584	0.107531882165662	0.00423859773058413	0.0108167906090591	0.00324221588685785	0.00654162324881324	0.00260775081492213	0.014785261675663	0.0673506147701464	0.000720123861304144	0.0527167433145972	0.0804001482030382	0.00556167081860842	0.039642203699939	0.00363974289475722	0.0630725060383721	0.0204016372473778	0.0018549364021805	0.097632944228275	0.0129839838283315	0.060450556781444	0.00332850163740806	0.0437170720771214	0.00109001406469761	0.0185645027787632	0.0175360380442859	0.0224620342790175	0.000688847558035407	0.031241784243274	0.11606583431392	0.000457006257470295	0.0447422313240139	0.0237791932059448	0.0929228998849252	0.0103126534621051	0.00418662694738537	0.0227203415675511	0.0425505749246756	0.00350458578778615	0.00664199639434481	0.0501303726133401	0.0187420272789716	0.0156962317502453	0.0136890360371832	0.00236127508854782	0.0030296472624973	0.00574013717954954	0.00332309235688758	0.0264016054182867	0.0198059284859763	0.0125756429652042	0.0672216603127675	0.00253116496867683	0.00102261106692421	0.00831141504471331	0.00611640907596185	0.00652654867256637	0.00518025161222116	0.00275275275275275	0.00868809730668984	0.00317650308443053	0.00646203554119548	0.0654115195713648	0.00871459694989107	0.0614820118131376	0.0022202672699091	0.0723651033787191	0.0100983606557377	0.000947002911157097	0.0132709998491932	0.0165364140899309	0.00322030687630233	0.0589740736619562	0.119903802107192	0.00818494220556076	0.00557959462537008	0.0134071699213057	0.0289510374805216	0.00334174022698613	0.0203609649918375	0.107403889829459	0.0814477152899824	0.059749107818752	0.00264026402640264	0.00802823114247905	0.00103890107353111	0.00333712552142586	0.00621310966138552	0.00777676120768527	0.0403190075321223	0.00742091692346393	0.00507723112128146	0.00275560623337134	0.00576923076923077	0.0224277328607819	0.00966850828729282	0.00315106580166821	0.0018110585452395	0.056625319944871	0.00825073370618528	0.000628996750183457	0.0107276372108143	0.0103370786516854	0.0162870676789306	0.0186767578125	0.101189063777057	0.0192774630270032	0.0021197280900519	0.00250821657152742	0.00386380101424777	0.0813121154756271	0.00773710482529118	0.0419749880998745	0.0128661513425549	0.00701154339461308	0.113470369560464	0.0398900328823244	0.0958115053256201	0.00876221170309195	0.0266708503294634	0.0750056242969629	0.0473793142026067	0.119506049356595	0.116218390128107	0.0860581454360908	0.114090998234948	0.123119822849176	0.0226808634772462	0.0972190432593271	0.0779656376206448
"human_pathogens_all"	0.0775950038777093	0.0420217612692287	0.0460586385309932	0.00229852032753915	0	0.0219676683526728	0.0577566824881339	0.11879653133891	0.0652391112917429	0.0256623171213919	0.00101880877742947	0.000965924335927019	0.0940197192616027	0.0444844569189218	0.00196202896878066	0.10168309216763	0.00176608238774339	0.00190523016409563	0.000111800547822684	0.000231561884913743	0.0022455632017385	0.0111085034811859	0.0613595426423369	7.20123861304144e-05	0.0370039175608925	0.0713491769438416	0	0.027851189266111	0	0.0445700223305838	0.00191864927091328	7.57116898849182e-05	0.0767185473411154	0.000310993624630695	0.0432082927079592	0	0.0285281919067369	0	0.00750857277994561	0.000297220983801456	0.0184579325162361	0	0.0265971431075278	0.110487950242218	0	0.0424717300329445	0.000169851380042463	0.0720815752461322	0.00665684509194085	0.00269715389879634	0.00472705093016163	0.000245957080489455	0.00178957572142271	0	0.0464294726217512	0	0.0138496162502164	0.0105692092194066	0.000112441670883229	0.00144268917261776	0.00272413289876928	0.000125399711580663	0.0205067101467453	0.00219327395985644	0.00018910741301059	0.0621255737960009	0	0	0	0.000131535679052943	0.000221238938053097	0	0	0.00434404865334492	0.00133505202099254	0.00053850296176629	0.0521655008185742	0.000363108206245461	0.0553069625917308	0.000921620376188681	0.00100857286938981	0	0	0.000829437490574574	0.00985389058783554	0.00113657889751847	0.0524832164979044	0.000297755382501145	0	0.000455477112275108	0.00174876129408336	0.0214877388665628	0.000693568726355612	0.0176401233448213	0.0974934963042491	0.0790037346221441	0.000702930680220612	0	0.00035288928098809	0	0	0	0.00594693504117109	0.0018276473194506	0	0	0.00123527175978715	0.000494505494505495	0.000387639827223391	0.000145391102064554	0.000432499227679951	0	0.038984051978736	0	6.98885277981619e-05	0.0014628596196565	0.000269662921348315	0.000259554863409253	0.0157470703125	0.100477207413852	0.000147156206313001	0	0	0.000434677614102874	0.0805134879318504	0.000166389351081531	0.0369552988013328	0.00950976403580147	0.00171013253527148	0.0990596982287339	0.038326774836936	0.0712813764679594	0.00785577600966865	0.00181989331659868	0.06177727784027	0.0387648934384964	0.110446440593202	0.10203441037412	0.0790980932356993	0.101711119827417	0.114262281637005	0.0150962660443407	0.0893797207598993	0.0532548429050585
"human_gut"	0.0352259275888812	0.0172053384788551	0.0289134625139495	0.00890676626921419	0.0165253628394884	0.0225131409302787	0.0385710716962278	0.067873996967477	0.0763564316195895	0.00992487149070779	0.00525078369905956	0.0319291655486987	0.0574070092453236	0.0327278504474924	0.0177736741877777	0.0414781162245792	0.00335555653671244	0.00928031467027226	0.00324221588685785	0.00642584230635637	0.0019558131111916	0.00907455213956035	0.0274101339180829	0.000720123861304144	0.0325753704649974	0.0269411951516435	0.00556167081860842	0.0299518872399539	0.00363974289475722	0.0422458187121178	0.0186748529035559	0.00177922471229558	0.0564526588845655	0.0127507386098585	0.0390003592138349	0.00332850163740806	0.0290326196614729	0.00109001406469761	0.0144850419770604	0.0173131223064348	0.0107427120464866	0.000688847558035407	0.0126632197002892	0.0384339135351559	0.000457006257470295	0.0190544029917194	0.0236093418259023	0.0560350338831352	0.00567468761935942	0.00241536170041464	0.0182982616651418	0.0423661071143086	0.00298262620237119	0.00664199639434481	0.00651863066700311	0.0187420272789716	0.00629003404697328	0.00840443142747994	0.00224883341766459	0.0023804371348193	0.00398890888748358	0.00319769264530692	0.0178728207700991	0.0182108201515353	0.0123865355521936	0.00614642495915351	0.00253116496867683	0.00102261106692421	0.00831141504471331	0.00598487339690891	0.00625	0.00518025161222116	0.00275275275275275	0.00608166811468288	0.00216370499953964	0.00600046157396723	0.0363893436523292	0.00826071169208424	0.0255951315553965	0.0022202672699091	0.0715246259875609	0.0100983606557377	0.000947002911157097	0.0127431759915548	0.0100804168082456	0.0026520174275431	0.0236638106895145	0.11969766376546	0.00818494220556076	0.00501024823502619	0.0126056543281842	0.0213237103255967	0.00264817150063052	0.00906947215672048	0.0407564933724243	0.00529986818980668	0.0591543203201038	0.00264026402640264	0.007851786501985	0.00103890107353111	0.00333712552142586	0.00621310966138552	0.00484903934126258	0.0393221089942401	0.00742091692346393	0.00507723112128146	0.00171037628278221	0.00538461538461538	0.0221508472699081	0.00952311718522826	0.00271856657398826	0.0018110585452395	0.030990352431581	0.00825073370618528	0.000628996750183457	0.00975239746437666	0.00997752808988764	0.016157290247226	0.0155029296875	0.0068021830261805	0.0191303068206902	0.0021197280900519	0.00250821657152742	0.00386380101424777	0.00263251301467108	0.00757071547420965	0.0189536544203557	0.0072213181448332	0.00607097050021377	0.0464246665208834	0.00889439922376152	0.0717779377808675	0.00362574277369322	0.0251019767806715	0.0336557930258718	0.020641047155563	0.0443170670718806	0.0504973221117062	0.0312477343580077	0.048980192194548	0.0438612318543427	0.0139294049008168	0.0359063859006638	0.0405571907728113
"mammal_gut"	0.0352259275888812	0.0172053384788551	0.0289134625139495	0.00890676626921419	0.0165253628394884	0.0225131409302787	0.0385710716962278	0.067873996967477	0.0763564316195895	0.00992487149070779	0.00525078369905956	0.0319291655486987	0.0574070092453236	0.0327278504474924	0.0177736741877777	0.0414781162245792	0.00335555653671244	0.00928031467027226	0.00324221588685785	0.00642584230635637	0.0019558131111916	0.00907455213956035	0.0274101339180829	0.000720123861304144	0.0325753704649974	0.0269411951516435	0.00556167081860842	0.0299518872399539	0.00363974289475722	0.0422458187121178	0.0186748529035559	0.00177922471229558	0.0564526588845655	0.0127507386098585	0.0390003592138349	0.00332850163740806	0.0290326196614729	0.00109001406469761	0.0144850419770604	0.0173131223064348	0.0107427120464866	0.000688847558035407	0.0126632197002892	0.0384339135351559	0.000457006257470295	0.0190544029917194	0.0236093418259023	0.0560350338831352	0.00567468761935942	0.00241536170041464	0.0182982616651418	0.0423661071143086	0.00298262620237119	0.00664199639434481	0.00651863066700311	0.0187420272789716	0.00629003404697328	0.00840443142747994	0.00224883341766459	0.0023804371348193	0.00398890888748358	0.00319769264530692	0.0178728207700991	0.0182108201515353	0.0123865355521936	0.00614642495915351	0.00253116496867683	0.00102261106692421	0.00831141504471331	0.00598487339690891	0.00625	0.00518025161222116	0.00275275275275275	0.00608166811468288	0.00216370499953964	0.00600046157396723	0.0363893436523292	0.00826071169208424	0.0255951315553965	0.0022202672699091	0.0715246259875609	0.0100983606557377	0.000947002911157097	0.0127431759915548	0.0100804168082456	0.0026520174275431	0.0236638106895145	0.11969766376546	0.00818494220556076	0.00501024823502619	0.0126056543281842	0.0213237103255967	0.00264817150063052	0.00906947215672048	0.0407564933724243	0.00529986818980668	0.0591543203201038	0.00264026402640264	0.007851786501985	0.00103890107353111	0.00333712552142586	0.00621310966138552	0.00484903934126258	0.0393221089942401	0.00742091692346393	0.00507723112128146	0.00171037628278221	0.00538461538461538	0.0221508472699081	0.00952311718522826	0.00271856657398826	0.0018110585452395	0.030990352431581	0.00825073370618528	0.000628996750183457	0.00975239746437666	0.00997752808988764	0.016157290247226	0.0155029296875	0.0068021830261805	0.0191303068206902	0.0021197280900519	0.00250821657152742	0.00386380101424777	0.00263251301467108	0.00757071547420965	0.0189536544203557	0.0072213181448332	0.00607097050021377	0.0464246665208834	0.00889439922376152	0.0717779377808675	0.00362574277369322	0.0251019767806715	0.0336557930258718	0.020641047155563	0.0443170670718806	0.0504973221117062	0.0312477343580077	0.048980192194548	0.0438612318543427	0.0139294049008168	0.0359063859006638	0.0405571907728113
"aerobic_chemoheterotrophy"	0.00816359851422507	0.00884386557324329	0.00497108653748605	0.0407987358138199	0.095703405661733	0.021075076862045	0.0104421683737197	0.00291326643610406	0.00220991668360089	0.00984578884934757	0.0656739811912226	0.0412664341293265	0.0104432226556501	0.00693745697187947	0.0230826937503607	0.0037739898764063	0.028389774382975	0.00614590375514719	0.0177762871038068	0.013546370267454	0.0207895689967403	0.0217476335758429	0.00634348813532775	0.000396068123717279	0.0086016010901039	0.00375800561054359	0.00811076994380395	0.0248695534322694	0.0115387593897623	0.0132616324112473	0.0106165259657201	0.000264990914597214	0.0134241245136187	0.0127507386098585	0.0169856827628676	0.00681805980565845	0.0275193363972649	0.000843881856540084	0.0107603168972449	0.00921385049784515	0.0122564578348552	0.000826617069642488	0.0124879502234686	0.00137536867521433	0.00108978415242916	0.0200783545543585	0.0595329087048832	0.0156309934790947	0.0161510339935614	0.00313997021053903	0.0379688929551693	0.0207833733013589	0.0187159794198792	0.00308378404023152	0.0381445033223989	0.0150132469826317	0.00629003404697328	0.0166178530497899	0.0123685837971552	0.00851186611844478	0.00549691102787372	0.0151733651012603	0.0251473723817885	0.00531702778147016	0.0153177004538578	0.013693301174823	0.0212617857368854	0.000492368291482028	0.00994213571804313	0.00690562315027951	0.0332411504424779	0.0162807907812665	0.015452952952953	0.0519113814074718	0.00478777276493877	0.0138472190168474	0.0154040779877958	0.0849673202614379	0.00504146530636597	0.00774998952704118	0.0511430492519751	0.0185573770491803	0.00108729963873593	0.0219423917961092	0.0225959904858987	0.0118077918797752	0.00215125551722859	0.117407237746221	0.0193064667291471	0.00603507173764518	0.0116584086272224	0.0428114491921594	0.0117906683480454	0.00412660983130782	0.00173431886691167	0.00299318980667838	0.0614253271331243	0.0177557755775578	0.0113806793118659	0.000769556350763785	0.0165339400834281	0.0226001863932898	0.0250686184812443	0.0417035888347364	0.0213823029998113	0.00779462242562929	0.0184340554922083	0.005	0.0253627201240447	0.0195551032276825	0.0164967562557924	0.00147841513897102	0.0171293561724749	0.0094689628440113	0.000244609847293567	0.00552635856314677	0.0134831460674157	0.0220621633897865	0.0379638671875	0.00305834585673232	0.0217791185343242	0.000475111468459908	0.0193738107593842	0.00835546969331079	0.00269167061050639	0.0105657237936772	0.0157947120169631	0.0130187144019528	0.0289012398460881	0.00209927837305926	0.0092178319228074	0.00216004171115028	0.0320273945009568	0.0302478820207091	0.0224521934758155	0.0146557028584214	0.00282752120640905	0.00213838698919036	0.0748930616979627	0.00142184742106295	0.00142704830640531	0.011012252042007	0.00557907988097963	0.00951468272982408
"nitrate_reduction"	0.0509000367361933	0.0273355844991156	0.0304859490717257	0.00129291768424077	0.000143698807299899	0.0155707626698403	0.0214339245565826	0.0533417380786071	0.079362256993836	0.0177540529853697	0.000313479623824451	0.00214649852428226	0.0413735909328255	0.0155166022348144	0.0069825148594841	0.0661610831887531	0.000971345313258864	0.000430213262860304	0.000111800547822684	0.000405233298599051	0.000289750090546903	0.00571070953610264	0.040018795520401	0	0.0204394481349004	0.0539353199597735	0.000115868142054342	0.0099613742630616	0	0.0209634051861642	0.000127909951394218	7.57116898849182e-05	0.0414721141374838	0.000310993624630695	0.0215528300918561	0	0.0145723573590405	0	0.00407946080170273	0.000297220983801456	0.0122564578348552	0	0.0191043729734467	0.0685086418998426	0	0.0259549461312439	0.000169851380042463	0.0371116225546605	0.00496535166693949	0.00189203333199147	0.000533699298566636	0.000245957080489455	0.00149131310118559	0	0.000294389772058205	0.000196251594544206	0.00923307750014427	0.00483891506430663	0.000112441670883229	0.00115415133809421	0.00194580921340663	0.000250799423161327	0.008967766210962	0.00146218263990429	0	0.00311211390336886	0	0	0.000105207785376118	0	0.000497787610619469	0.000422877682630299	0	0.00293223284100782	0.000828652978547095	0.000692360950842372	0.0289477600833457	0.000363108206245461	0.0360062048803771	0	0.000294167086905362	0.000262295081967213	0	0.0033177499622983	0.00781515460414543	0.000820862537096672	0.0355698972590037	0.000160329821346771	0.000124960949703218	0.00102482350261899	0.00116584086272224	0.00787336996637415	0.000126103404791929	0.0112007981135498	0.0666473964570343	0.0760929261862917	0.000378501135503407	0	0.000617556241729158	0	0.000303375047402351	0	0.0030192131747484	0.000221533008418254	0	0	0.000665146332193083	0.000384615384615385	0.00011075423634954	0	0.000556070435588508	7.39207569485512e-05	0.0342587123449498	0	0	0.000379259901392426	8.98876404494382e-05	0.00259554863409253	0.00927734375	0.0944923409528329	0.000147156206313001	0	0.000172980453208787	0	0.078679602460956	0.000332778702163062	0.0243628023713705	0.00600081366965012	0.00324925181701582	0.0672425103870544	0.0310495391084039	0.0258708444025126	0.00513646892939873	0.000564794477565108	0.0419797525309336	0.0267382670470437	0.0755352093712131	0.0658387773919526	0.0549554121655912	0.063909590115709	0.0795210366603789	0.0087514585764294	0.0615987640192264	0.0377164761448422
