"Taxa"	"hera_1"	"buddy_11"	"hera_11"	"jarjarbinks_11"	"padme_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"jarjarbinks_15"	"buddy_16"	"buddy_17"	"iris_17"	"lambchop_17"	"padme_17"	"buddy_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"lambchop_18"	"franc_19"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"goose_20"	"hera_20"	"iris_20"	"buddy_21"	"jarjarbinks_21"	"franc_22"	"goose_22"	"grogu_22"	"hera_22"	"iris_22"	"iris_23"	"franc_24"	"goose_24"	"grogu_24"	"hera_24"	"lambchop_25"	"jarjarbinks_29"	"jarjarbinks_3"	"jarjarbinks_32"	"grogu_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"lambchop_37"	"goose_4"	"grogu_41"	"hera_41"	"goose_42"	"grogu_42"	"lambchop_42"	"buddy_44"	"franc_44"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"buddy_45"	"franc_45"	"grogu_45"	"hera_45"	"jarjarbinks_45"	"buddy_46"	"goose_46"	"iris_46"	"lambchop_46"	"franc_47"	"buddy_48"	"franc_48"	"grogu_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"lambchop_48"	"franc_49"	"iris_49"	"jarjarbinks_49"	"padme_5"	"buddy_50"	"franc_50"	"grogu_50"	"jarjarbinks_50"	"lambchop_50"	"franc_51"	"lambchop_51"	"buddy_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"franc_53"	"hera_53"	"iris_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"buddy_57"	"goose_58"	"goose_59"	"iris_59"	"padme_6"	"iris_60"	"hera_67"	"franc_68"	"jarjarbinks_68"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"franc_9"	"grogu_9"
"chemoheterotrophy"	0.321993969091594	0.194836545149544	0.228783320506542	0.244066790981522	0.23687020184046	0.283329030037008	0.198544200747055	0.261132273742283	0.258376018137543	0.308551783412119	0.282271262087776	0.27916776402423	0.129440414154831	0.0842858352383371	0.291841252272907	0.321378439079169	0.264486517498566	0.304979674796748	0.170023059185242	0.251072847682119	0.3347260909935	0.286905446479915	0.328509662048884	0.325730896081391	0.313193310434146	0.292160340546293	0.326790173645392	0.290202493090417	0.310662914321451	0.223724429814249	0.33206106870229	0.333603526014489	0.296766270978305	0.295647258338044	0.271132484421566	0.303352817911106	0.246439548071512	0.317064532124389	0.25473393227367	0.264946962391514	0.317729083665339	0.230623388442287	0.331317889408373	0.308984171806495	0.295512195121951	0.331302492083161	0.281611985850038	0.28290282902829	0.149077242727939	0.332606708389002	0.270147313691508	0.315120087336245	0.326281071514761	0.330975954738331	0.319641841955657	0.232739046337566	0.306751636238374	0.272013897208578	0.306285258419283	0.33008658008658	0.319269165567904	0.290423469068618	0.305749418411432	0.283879298627158	0.134698978482938	0.312762605042017	0.322568136494571	0.258686539357243	0.335481756609133	0.321719109746738	0.33027830089977	0.315454724280375	0.33140350877193	0.288867616419843	0.283239394838327	0.197760754272245	0.325862503147822	0.319409704852426	0.308162460567823	0.276204523107178	0.156558562280521	0.221727662380481	0.316178411190288	0.331753189193356	0.290353825992821	0.324862888482633	0.311934673366834	0.335772666793385	0.32098494009014	0.326536916898363	0.330188679245283	0.297499868965879	0.30643553389455	0.316145774568431	0.305898226676947	0.296084630350195	0.19223162724468	0.313166997865607	0.32994923857868	0.326020777965692	0.263075857291306	0.312493656754288	0.298973924503436	0.151291755080612	0.250443763111183	0.321705426356589	0.261087866108787	0.277363184079602	0.327177228058285	0.312567314778074	0.145503476996818	0.211267605633803	0.135662476615576	0.300617508172902
"fermentation"	0.301733886166604	0.186776318481241	0.22423563982369	0.239744024410917	0.23204026640907	0.265255185472072	0.193436133192861	0.253907789307763	0.25207826013939	0.213221601489758	0.261294321844781	0.275217276797472	0.128844385409216	0.0842858352383371	0.281959048146099	0.306639528354857	0.259466437177281	0.294918699186992	0.161967717140661	0.244185430463576	0.160445682451253	0.238971494290643	0.300361775346334	0.308010509251495	0.30756236274565	0.281305427456545	0.313548986584587	0.283039088499069	0.288930581613508	0.217454345951877	0.331628978827596	0.316125436952227	0.29185427752763	0.291859807801018	0.246071525331888	0.291662071247381	0.239946322670014	0.308776652263229	0.245749827228749	0.257135969141755	0.303253652058433	0.221295313210981	0.330439062115513	0.299695325852716	0.283414634146341	0.330545229244114	0.26961226330027	0.270514848005623	0.148252261060865	0.331481611701006	0.254477180820335	0.298744541484716	0.323103531493846	0.313109506439366	0.316562440780747	0.194643007316458	0.300436330233092	0.258056786869534	0.220012536326856	0.321933621933622	0.304012055000942	0.265403140051292	0.300432037221668	0.273549000951475	0.133793378251105	0.302941176470588	0.289330822069577	0.249138332557056	0.284356565435875	0.307904834996163	0.322619794936179	0.297095272441151	0.330350877192982	0.282279407624303	0.273094037377633	0.189157336476134	0.314089649962226	0.29996248124062	0.295609884332282	0.264749262536873	0.15490601115472	0.218815254423563	0.298231723409871	0.330982387173854	0.272121246652612	0.301553930530165	0.290577889447236	0.317430146360008	0.316038254369572	0.309978375038616	0.328708842027377	0.288746789664029	0.296854231280461	0.31061717251495	0.293369313801079	0.264469844357977	0.189278274398123	0.291234268050342	0.329291896432093	0.317564629137473	0.2500432975407	0.299502689536182	0.284759484138191	0.149519830245226	0.241245764079393	0.31749723145072	0.246136680613668	0.245180348258706	0.301084378176889	0.300039680290233	0.143480139865635	0.136489037316684	0.13446453772687	0.289865601162368
"anaerobic_chemoheterotrophy"	0.301733886166604	0.186776318481241	0.22423563982369	0.239744024410917	0.23204026640907	0.265255185472072	0.193436133192861	0.253907789307763	0.25207826013939	0.213221601489758	0.261145549218944	0.275217276797472	0.126511358604952	0.0819490305647278	0.281840461696577	0.306639528354857	0.259466437177281	0.294918699186992	0.15956956187548	0.244026490066225	0.160445682451253	0.238971494290643	0.300361775346334	0.307898708703673	0.30756236274565	0.281305427456545	0.313432835820896	0.283039088499069	0.288930581613508	0.217336781879458	0.331628978827596	0.316125436952227	0.291690544412607	0.291859807801018	0.246071525331888	0.291662071247381	0.239859746331328	0.308776652263229	0.233310297166551	0.257135969141755	0.303253652058433	0.221181556195965	0.330439062115513	0.299695325852716	0.283317073170732	0.330545229244114	0.26961226330027	0.270514848005623	0.147671718406258	0.331481611701006	0.254477180820335	0.298853711790393	0.323103531493846	0.312216184024417	0.316562440780747	0.194643007316458	0.300149270869216	0.258176590391758	0.220012536326856	0.321572871572872	0.304012055000942	0.265403140051292	0.300432037221668	0.273549000951475	0.133739042237195	0.302941176470588	0.289330822069577	0.249138332557056	0.283591872405506	0.307904834996163	0.322619794936179	0.297095272441151	0.330350877192982	0.282279407624303	0.273094037377633	0.189157336476134	0.313900780659783	0.29996248124062	0.295609884332282	0.264896755162242	0.15474075604214	0.218815254423563	0.298231723409871	0.330982387173854	0.272121246652612	0.299725776965265	0.290577889447236	0.317430146360008	0.316038254369572	0.309978375038616	0.328708842027377	0.288746789664029	0.296854231280461	0.31061717251495	0.293369313801079	0.258390077821012	0.18919916673259	0.291381467579304	0.329291896432093	0.317564629137473	0.247358850017319	0.299502689536182	0.284759484138191	0.149257322862205	0.241245764079393	0.31749723145072	0.246136680613668	0.245024875621891	0.301084378176889	0.300039680290233	0.143381919616548	0.136271235661391	0.134218385900423	0.289865601162368
"animal_parasites_or_symbionts"	0.0325103656238221	0.0941450840800295	0.0696844609249283	0.0618325139854213	0.0644160862270578	0.0481969188398313	0.097564090285094	0.0683698936030474	0.0677638760601226	0.119037387193812	0.0394743367220431	0.0346589412694232	0.118916249446545	0.0824570315807298	0.0287769784172662	0.0212661426165076	0.0453241537578887	0.0298780487804878	0.0956802459646426	0.0490066225165563	0.131847725162488	0.0504394972480079	0.0273537456984029	0.0177203868298955	0.0206655780167802	0.0257538134090103	0.0120796794238922	0.039201308590445	0.0180581613508443	0.0720275883689944	0.00198041192568054	0.00395156796190283	0.0200573065902579	0.0155455059355568	0.041858574911948	0.028565126282122	0.0622916756850353	0.0306722391442941	0.0295784381478922	0.0518322082931533	0.0219123505976096	0.0737903837403306	0.00376138081344254	0.0182061380694063	0.0339024390243902	0.00413052457662123	0.0588194492612888	0.0408539799683711	0.119393180151552	0.0019337599324942	0.0628971692663201	0.0233624454148472	0.00852706942321615	0.00372217672895109	0.0180026530225507	0.0503742326129005	0.0195774486163739	0.0487600335449862	0.104507379337854	0.00382395382395382	0.0281283355308595	0.0311503096265716	0.02625456962446	0.059806986543428	0.120770846917337	0.0350840336134454	0.0347883890981609	0.0567303213786679	0.00906707450294953	0.00729086722947045	0.00669596149822139	0.0167202150678644	0.00368421052631579	0.0432456782476491	0.0399288045090478	0.0931054802592811	0.0156131956685973	0.0130065032516258	0.0156414300736067	0.0450344149459194	0.121937616195001	0.0837179909880207	0.00712589073634204	0.00277488727020465	0.0411942339467837	0.00914076782449726	0.0135050251256281	0.00332636380916176	0.0144553149389909	0.0185356811862836	0.00529041805401406	0.0332826668064364	0.0107997341603899	0.0179397495204784	0.0183114880493446	0.0200632295719844	0.104949502940168	0.0198719364098035	0.00449183800167987	0.0157042763952646	0.0478870800138552	0.0208058459352481	0.0204744422479526	0.118018944282808	0.0626512828788123	0.0136212624584718	0.0495397489539749	0.0520315091210614	0.0275330396475771	0.0187064225384049	0.120889482575728	0.105633802816901	0.123174373953855	0.0232473665092626
"human_associated"	0.00640784018092725	0.0861666871240948	0.0666759952424264	0.0593744702491948	0.0614672835426305	0.038299337292366	0.0945950260192191	0.0506370681728622	0.0530691073977664	0.0165449076063601	0.0378378378378378	0.0304450882275481	0.118694867341031	0.0821014308695284	0.0275911139220492	0.00912408759124088	0.0390131956397017	0.0189532520325203	0.09543428132206	0.0479470198675497	0.0116063138347261	0.0429639365809579	0.00419129974411012	0.00335401643468053	0.0143589166056647	0.0209294075913444	0.00627214123932865	0.0284844040837047	0.0143058161350844	0.0672074613997962	0.000720149791156561	0.000354627894016921	0.0139173147769136	0.00452232899943471	0.0396234082904362	0.0183632954670784	0.0541534998484914	0.00835871644117022	0.0288873531444368	0.0438765670202507	0.0117529880478088	0.0657894736842105	0.00105459275143249	0.017463030393104	0.0225365853658537	0.000757262839047226	0.0352361795103003	0.0311017395888245	0.116093253483256	0.000421911257998734	0.0384893125361063	0.0103711790393013	0.00422331268602687	0.00372217672895109	0.00686943339018382	0.0499537465309898	0.0159605006315306	0.0346232179226069	0.019830189754402	0.00274170274170274	0.00332768255164187	0.0264589979358229	0.0198072449318711	0.029903493271714	0.119847134680866	0.00840336134453781	0.0063704852647906	0.0464834653004192	0.00819313961109897	0.0069071373752878	0.00251098556183302	0.0101632679824274	0.000982456140350877	0.0278731910580551	0.0249184218332839	0.0858868591632292	0.00346260387811634	0.00812906453226613	0.00874079915878023	0.0383972468043264	0.107374509398885	0.0815199472469502	0.00263921879123779	0.00084788222145142	0.0312232921201071	0.00758683729433272	0.00741206030150754	0.00266109104732941	0.00577113334066176	0.00321285140562249	0.00177580466148724	0.0261019969600084	0.00819672131147541	0.0114521042536387	0.0117579028527371	0.0194552529182879	0.101205073438283	0.0195039375873997	0.00211810247233685	0.00386566803575743	0.0419120193972982	0.0130924591494976	0.0152969970818036	0.113578194386717	0.0492173632402776	0.00830564784053156	0.0474198047419805	0.041096600331675	0.00508302270416808	0.00708576611303214	0.11627313086866	0.0860316538405692	0.123141553710329	0.0230294224482383
"human_pathogens_all"	0.00141349415755748	0.0778609713186858	0.0512838452389281	0.0409391422274962	0.0459606487365906	0.0316722609518892	0	0.00952318402732169	0.0195650348475943	0	0.0219687577485743	0	0.118694867341031	0.0651765303530607	0.0256146730966875	0.000912408759124088	0	0.00889227642276423	0.0941429669485012	0.0442384105960265	0.000464252553389044	0.000205372545798078	0.00167651989764405	0.000279501369556711	0.00382904442817726	0	0	0.013255118732021	0.0111788617886179	0.0612508817305431	0.000108022468673484	0.000253305638583515	0	0	0.0279734489298293	0.0121319069151869	0.0465780702134107	0.000708365800099171	0.0288873531444368	0.0320636451301832	0.00252324037184595	0.0520248748672835	0	0.000371553838151148	0.0185365853658537	0	0.000554900464729139	0.0264891934633632	0.110501711073087	0	0.0197140381282496	0.00671397379912664	0.00273509773952216	0.00186108836447555	0	0.0462534690101758	0.0139510850843955	0	0.00330503162573366	0.0012987012987013	0.000188359389715577	0.0205166697942078	0.00199401794616152	0.00339812423542205	0.0022277765703108	0	0.000166186572124972	0.0137401024685608	0.00415119073629015	0.000537221795855718	0.00104624398409709	0	0	0.0118249901458415	0	0.0677666470241603	0.0012591286829514	0	0.000197160883280757	0.0176991150442478	0.0974385457550093	0.0791020991317727	0	0	0.010141872257991	0.00594149908592322	0	0.00142558448964075	0.000439705397383753	0.000432499227679951	0	0.00277792337124587	0	0.00535935913347625	0	0.0160505836575876	0.100334889117422	0.000220799293442261	0	0.000483208504469679	0.036802909594735	0.00954024155079671	0	0.0990965370901057	0.000201710505083105	0.000332225913621262	0.0387726638772664	0.0239946102819237	0.00042358522534734	0	0.102129415000196	0.0789894003194424	0.114312908201779	0.0151107882310207
"human_gut"	0.00565397663022993	0.0349822020375598	0.0360316238718254	0.0314036277335142	0.0288779297371498	0.00774593338497289	0.0945950260192191	0.0411138841455405	0.0338399529767403	0.0165449076063601	0.0225638482519216	0.0304450882275481	0.0677940124655155	0.0764118194903056	0.00988220412680844	0.00828186412128018	0.0390131956397017	0.0123475609756098	0.0574327440430438	0.0327417218543046	0.011142061281337	0.0427585640351598	0.00344127768463778	0.00335401643468053	0.0105861816543724	0.0209294075913444	0.00627214123932865	0.0190648090698855	0.00859912445278299	0.0273532408495964	0.000720149791156561	0.000151983383150109	0.0139173147769136	0.00452232899943471	0.0300054185857491	0.0107532811293702	0.022423271719839	0.00765035064107105	0.0190048375950242	0.0212150433944069	0.0099601593625498	0.0280979827089337	0.00105459275143249	0.0173144088578435	0.0107317073170732	0.000757262839047226	0.0346812790455712	0.0125197680548234	0.0384685895868981	0.000421911257998734	0.033578856152513	0.00573144104803493	0.0024133215348725	0.00320107198689794	0.00686943339018382	0.00647548566142461	0.00660236536915834	0.0346232179226069	0.0170949911675879	0.00216450216450216	0.00313932316192629	0.0178269844248452	0.01847789963443	0.0288840560010874	0.117999710207926	0.00840336134453781	0.00625969421670729	0.0333022822543083	0.00578981865850994	0.00629316960859555	0.00242728604310525	0.0101632679824274	0.000982456140350877	0.0247761698293823	0.0249184218332839	0.0363877430760165	0.00283303953664064	0.00812906453226613	0.00854363827549947	0.0248770894788594	0.0407560421400537	0.00522035388504231	0.00263921879123779	0.00084788222145142	0.0236453763318329	0.00457038391224863	0.00741206030150754	0.00142558448964075	0.00549631746729691	0.00278035217794254	0.00177580466148724	0.0238482100739032	0.00819672131147541	0.00750310278686675	0.0117579028527371	0.0160505836575876	0.00698784378872979	0.0193567380584382	0.00211810247233685	0.00376902633486349	0.0189643228264635	0.00751040292296762	0.0152969970818036	0.0464200555640627	0.0490156527351945	0.00808416389811739	0.0207531380753138	0.021558872305141	0.00465943747882074	0.00708576611303214	0.0504459199308529	0.0313634383621316	0.0438806655945387	0.0143843080276062
"mammal_gut"	0.00565397663022993	0.0349822020375598	0.0360316238718254	0.0314036277335142	0.0288779297371498	0.00774593338497289	0.0945950260192191	0.0411138841455405	0.0338399529767403	0.0165449076063601	0.0225638482519216	0.0304450882275481	0.0677940124655155	0.0764118194903056	0.00988220412680844	0.00828186412128018	0.0390131956397017	0.0123475609756098	0.0574327440430438	0.0327417218543046	0.011142061281337	0.0427585640351598	0.00344127768463778	0.00335401643468053	0.0105861816543724	0.0209294075913444	0.00627214123932865	0.0190648090698855	0.00859912445278299	0.0273532408495964	0.000720149791156561	0.000151983383150109	0.0139173147769136	0.00452232899943471	0.0300054185857491	0.0107532811293702	0.022423271719839	0.00765035064107105	0.0190048375950242	0.0212150433944069	0.0099601593625498	0.0280979827089337	0.00105459275143249	0.0173144088578435	0.0107317073170732	0.000757262839047226	0.0346812790455712	0.0125197680548234	0.0384685895868981	0.000421911257998734	0.033578856152513	0.00573144104803493	0.0024133215348725	0.00320107198689794	0.00686943339018382	0.00647548566142461	0.00660236536915834	0.0346232179226069	0.0170949911675879	0.00216450216450216	0.00313932316192629	0.0178269844248452	0.01847789963443	0.0288840560010874	0.117999710207926	0.00840336134453781	0.00625969421670729	0.0333022822543083	0.00578981865850994	0.00629316960859555	0.00242728604310525	0.0101632679824274	0.000982456140350877	0.0247761698293823	0.0249184218332839	0.0363877430760165	0.00283303953664064	0.00812906453226613	0.00854363827549947	0.0248770894788594	0.0407560421400537	0.00522035388504231	0.00263921879123779	0.00084788222145142	0.0236453763318329	0.00457038391224863	0.00741206030150754	0.00142558448964075	0.00549631746729691	0.00278035217794254	0.00177580466148724	0.0238482100739032	0.00819672131147541	0.00750310278686675	0.0117579028527371	0.0160505836575876	0.00698784378872979	0.0193567380584382	0.00211810247233685	0.00376902633486349	0.0189643228264635	0.00751040292296762	0.0152969970818036	0.0464200555640627	0.0490156527351945	0.00808416389811739	0.0207531380753138	0.021558872305141	0.00465943747882074	0.00708576611303214	0.0504459199308529	0.0313634383621316	0.0438806655945387	0.0143843080276062
"aerobic_chemoheterotrophy"	0.0202600829249906	0.00810114152448754	0.00454768068285175	0.00436514663502289	0.0048299354313895	0.0180738445649367	0.0051080675541934	0.0072244844345199	0.00629775799815266	0.0953301819223607	0.0210761219935532	0.00395048722675797	0.00294608494261095	0.00233680467360935	0.0100007905763301	0.0147389107243122	0.00502008032128514	0.0100609756097561	0.0104534973097617	0.00704635761589404	0.174373259052925	0.0479339521892713	0.0281478867025501	0.0178880876516295	0.00563094768849597	0.0108549130897481	0.0133573378244962	0.0072198093519093	0.0217323327079425	0.00638764793479113	0.000432089874693936	0.0174780890622625	0.00515759312320917	0.0038439796495195	0.0250609590896776	0.0117458916951583	0.00662308990952773	0.00835871644117022	0.0214236351071182	0.00781099324975892	0.0144090305444887	0.00944183224632186	0.000878827292860407	0.0092888459537787	0.0121951219512195	0.000757262839047226	0.0119997225497676	0.012431910033386	0.00140552432168174	0.00112509668799662	0.0157423454650491	0.0162663755458515	0.00321776204649666	0.0188342142484925	0.00307940117490999	0.0380960390211084	0.00660236536915834	0.0137774050557086	0.0862727220924269	0.00851370851370851	0.0152571105669618	0.0250828798398699	0.00531738118976404	0.0103982601603915	0.000959936245743679	0.00987394957983193	0.0332373144249945	0.0095482068001863	0.0518898842036268	0.0138142747505756	0.00765850596359071	0.0183594518392237	0.00105263157894737	0.00664451827242525	0.0100860278849006	0.00860341779611078	0.0119617224880383	0.0193846923461731	0.0124868559411146	0.0113077679449361	0.0018178062383805	0.00288493241015496	0.0180126682501979	0.000770802019501291	0.0182325793402085	0.0251371115173675	0.021356783919598	0.0183425204333777	0.00494668572056722	0.0164967562557924	0.00147983721790603	0.00880549295036427	0.0095813026140895	0.00552860205348076	0.0125289128758674	0.0376945525291829	0.00303246051209029	0.0217119305218223	0.00062082313844356	0.00845614882821938	0.0157170072739868	0.0129402212524104	0.0142144403652452	0.00203443221840614	0.00919799903178957	0.00420819490586933	0.0148953974895397	0.0322864842454395	0.0260928498813961	0.0125276344878408	0.00212155738026952	0.0749237694206476	0.00144409071515311	0.010751907010534
"nitrate_reduction"	0.000471164719185827	0.0511844850865349	0.0309941929615896	0.0287336836751992	0.0305556967817378	0.0312419313193907	9.57762666411263e-05	0.00873505845264679	0.0191451843143841	0.000214868929952729	0.0153731713364741	0	0.0533019992507067	0.0793412920159174	0.0177879674282552	0.000701852891633914	0	0.00660569105691057	0.0414450422751729	0.0156291390728477	0.000928505106778087	0.000410745091596155	0.000882378893496868	0.000167700821734026	0.00394166338194718	0	0.000290376909228178	0.00947599977438096	0.00570669168230144	0.0399717846226193	0	0.000151983383150109	0.000409332787556283	0	0.00982118667027906	0.00761001433770817	0.032076533483399	0.000354182900049586	0.0224602626123013	0.0226615236258438	0.00199203187250996	0.037843166995298	0	0.000371553838151148	0.0124390243902439	0	0.000693625580911424	0.0188894746090318	0.0684582009288683	0	0.0132149046793761	0.00502183406113537	0.001930657227898	0.00148887069158044	0.000142126208072769	0.000210243040955344	0.00935813526237226	0.00017970528333533	0.00273519858681406	0.00108225108225108	0.000313932316192629	0.00925752173641083	0.00112994350282486	0.00292238684246296	0.115862493660798	0.000157563025210084	0.000276977620208287	0.0132743362831858	0.00251256281407035	0.000767459708365311	0	0.000196708412563111	0	0.00326594965932766	0.000177988727380599	0.0496464348850913	0.000944346512213548	0.000187593796898449	0.00065720294426919	0.0141592920353982	0.0666597810369758	0.076162215628091	0.000197941409342835	0	0.00786279984046493	0.00274223034734918	0	0.000475194829880251	0.000274815873364846	0.000432499227679951	0	0.00251585512867551	0	0.00394900146677197	0.000192752505782575	0.00911964980544747	0.0944018142024629	0.000220799293442261	0	0.000144962551340904	0.0242466227918254	0.00598802395209581	0.00014120304998588	0.0673112681294161	0.000605131515249314	0	0.0268898186889819	0.0201077943615257	0	0.000453489031234057	0.0659254311868935	0.054813416581966	0.0795398601857626	0.00893570650199782
