index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024570.1,1,1450,2,1425,98.2759,1.90069,18.7,1.0,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1.9006896551724137,0.3520377236298712,0.18521578347725443,0.03
1,NR_025230.1,1,1411,1,1361,96.4564,0.964564,19.1,19.0,187326,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.9645641389085755,0.1848787733628029,0.19167079295732173,0.01
2,NR_025514.1,1,1518,18,1498,98.6825,16.8794,18.3,42.7,158847,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,16.879446640316207,2.9397707616769613,0.17416274504256438,0.23
3,NR_025569.1,1,1494,4,1464,97.992,3.72959,16.5,1.0,208962,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,3.7295850066934406,0.702239839111955,0.18828900208780702,0.05
4,NR_025863.1,1,1411,1,1351,95.7477,0.957477,20.4,60.0,46125,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9574769666902906,0.201779148942229,0.21074047309954488,0.01
5,NR_025904.1,1,1536,3,1472,95.8333,2.79362,19.5,1.0,29391,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella morbillorum,2.7936197916666665,0.6493072600407496,0.23242506441915436,0.04
6,NR_026331.1,1,1488,1274,1488,100.0,1213.07,18.9,6.36,623,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,1213.0685483870968,159.16893331733027,0.1312118210705918,16.12
7,NR_026332.1,1,1487,9,1463,98.386,8.10424,16.8,5.89,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,8.104236718224612,1.3738951809269524,0.16952801709720175,0.11
8,NR_027549.1,1,1473,89,1473,100.0,83.0401,18.3,4.33,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,83.04005431093007,12.429697394636634,0.14968315589119968,1.13
9,NR_028682.1,1,1538,3,1468,95.4486,2.77633,20.8,40.7,137732,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,2.776332899869961,0.6722526411216031,0.2421368997763526,0.04
10,NR_028933.1,1,1472,2,1428,97.0109,1.8553,16.3,0.5,134605,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium equinum,1.8552989130434783,0.4284218611202912,0.2309179712812408,0.03
11,NR_029097.1,1,1374,5,1301,94.687,4.53857,18.8,1.0,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,4.538573508005823,1.2014836788832295,0.26472716080589437,0.06
12,NR_036920.1,1,1451,2,1426,98.2771,1.85665,18.4,1.0,150240,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella cuniculi,1.8566505858028945,0.3965593945978789,0.21358859746158956,0.03
13,NR_040877.1,1,1494,9,1456,97.4565,8.25971,17.2,0.556,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,8.259705488621151,1.532607273186872,0.18555229061111725,0.11
14,NR_041277.1,1,1490,436,1489,99.9329,409.572,18.8,56.7,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,409.5718120805369,68.71297571015657,0.16776783382896737,5.52
15,NR_041313.1,1,1485,2,1443,97.1717,1.90976,20.7,20.0,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,1.9097643097643098,0.37236926163290623,0.19498178897209653,0.03
16,NR_041343.1,1,1492,30,1455,97.5201,28.256,19.2,58.4,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,28.25603217158177,4.783811207801501,0.169302299018925,0.38
17,NR_041351.1,1,1493,8,1454,97.3878,7.35834,19.4,25.8,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,7.35833891493637,1.4356686460176362,0.195107708766096,0.1
18,NR_041446.1,1,1456,2,1432,98.3516,1.90041,19.6,1.0,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,1.9004120879120878,0.3501959349006164,0.1842736831280439,0.03
19,NR_041590.1,1,1342,439,1312,97.7645,407.848,19.4,27.4,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,407.84798807749627,85.55843119593325,0.20978019678173837,5.55
20,NR_042745.1,1,1493,35,1454,97.3878,32.9049,18.6,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,32.90488948425988,5.700289313979688,0.1732353277377343,0.44
