"Taxa"	"hera_1"	"wolverine_1"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"hera_2"	"jarjarbinks_2"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"hamlet_22"	"hera_22"	"iris_22"	"korra_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"jarjarbinks_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"hera_37"	"kubo_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"ophelia_43"	"iris_44"	"jarjarbinks_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"hamlet_46"	"iris_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"ophelia_50"	"wolverine_50"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"ophelia_55"	"ophelia_57"	"wolverine_57"	"wolverine_58"	"hamlet_59"	"iris_59"	"ophelia_59"	"korra_6"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"	"hera_7"	"iris_7"	"korra_9"	"ophelia_9"
"chemoheterotrophy"	0.321993969091594	0.314412238325282	0.31663412252868	0.228773255000699	0.24409482210254	0.283497154681842	0.19860104123415	0.261006495636769	0.157493857493857	0.23994524476892	0.258338234058641	0.22096783343734	0.279193429504054	0.252814972611077	0.311984781230184	0.319640648395287	0.32161192770237	0.264521680929388	0.304979674796748	0.300338149400553	0.308419819216605	0.299398194583751	0.263567202028741	0.334445680385614	0.286604616835459	0.206909175624854	0.313193310434146	0.292003402807316	0.211455926048201	0.178625333797748	0.256871484665181	0.290340780862108	0.207064999453173	0.26969696969697	0.150703020383871	0.333671502485543	0.296863483744165	0.173800157356412	0.281154239019408	0.308659133482386	0.2956536483355	0.181794264667193	0.317119796091759	0.210352831940576	0.265390420208118	0.292400482509047	0.315993621514459	0.264946962391514	0.155776020687254	0.317729083665339	0.308583357210102	0.270679137860919	0.230620449029126	0.281336661120355	0.291141396933561	0.145045467667436	0.305046778231651	0.278501228501228	0.270133622246298	0.214714055872459	0.271922478765403	0.306245726008662	0.285590959033119	0.283897728818169	0.134664154771393	0.216997047659215	0.207325931306423	0.293337353029846	0.258686539357243	0.29725740991268	0.288891391250493	0.283037884626786	0.197760754272245	0.206218162655893	0.316177028770971	0.239099185433637	0.206074929293712	0.308091422566662	0.275933202357564	0.323137074517019	0.237857976479038	0.263039245824367	0.290012512797179	0.299166507603232	0.310931786659942	0.135704493526276	0.193281213716232	0.297499868965879	0.179990525256114	0.316145774568431	0.309947171756217	0.305916398713826	0.176170057476508	0.236153707378676	0.170548604427334	0.200738688827331	0.250773471339371	0.298973924503436	0.171300957839568	0.30631181808912	0.250423557886244	0.267224648229015	0.259873879853966	0.320817228050801	0.277312228429547	0.327337519090446	0.312599228850079	0.284425822029685	0.299787268859434
"fermentation"	0.301733886166604	0.293880837359098	0.312057603124237	0.224227164638411	0.23976930579704	0.265304362821176	0.193490689578077	0.253789121448724	0.155958230958231	0.236686004823675	0.252037301520625	0.216712997106711	0.275086869537749	0.24003347534997	0.304121750158529	0.311177657704577	0.306983613474928	0.259501840608118	0.294918699186992	0.283430679372887	0.300050217609642	0.28403961885657	0.258777120315582	0.160363366703745	0.238796178605109	0.204912304056977	0.30756236274565	0.281156954487452	0.200396170353252	0.174910019737606	0.252255120449963	0.283175355450237	0.202799752105282	0.266879319510898	0.149828894509746	0.316171248858679	0.292195561379084	0.169027012850774	0.276200204290092	0.301226660221161	0.291866839993218	0.175860153760706	0.308765222316624	0.205478180129991	0.257049805385654	0.279734620024125	0.312114812739732	0.257135969141755	0.153960913024019	0.303253652058433	0.306946093078466	0.2509963399756	0.221253033980583	0.269342762063228	0.279897785349233	0.144323758660508	0.299117143233628	0.263943488943489	0.254460093896714	0.205206962117888	0.257985404952746	0.219968087531343	0.253021503688589	0.273493812049504	0.133758423302659	0.198228595529313	0.195652173913043	0.259044317154055	0.249138332557056	0.289878243758455	0.282303924328585	0.272899745064327	0.189157336476134	0.197215879149833	0.304562362407956	0.232247244849066	0.196970283987447	0.29561276763431	0.264489194499018	0.300674639681079	0.229419157913637	0.24111076954606	0.271812080536913	0.285359801488834	0.295170848568907	0.135399847677075	0.182250948215806	0.288746789664029	0.174216853200687	0.31061717251495	0.304148949877593	0.293376205787781	0.172368701152571	0.22250285645559	0.168073697236354	0.197599261311173	0.244698205546493	0.284759484138191	0.167402473343144	0.302131130824921	0.241226300927793	0.236050460941291	0.186608031861932	0.316620651573716	0.245137595696255	0.301289665705074	0.300068042640054	0.247993750443861	0.291032564228441
"anaerobic_chemoheterotrophy"	0.301733886166604	0.293880837359098	0.312057603124237	0.224227164638411	0.23976930579704	0.265304362821176	0.193490689578077	0.253657896463487	0.155814905814906	0.23688155922039	0.252037301520625	0.216712997106711	0.275086869537749	0.24003347534997	0.304121750158529	0.311177657704577	0.306983613474928	0.259501840608118	0.294918699186992	0.283200122963418	0.299882825577503	0.28403961885657	0.258664412510566	0.160363366703745	0.238796178605109	0.204912304056977	0.30756236274565	0.281156954487452	0.20023109937273	0.174910019737606	0.252361243765255	0.283175355450237	0.202799752105282	0.266879319510898	0.149828894509746	0.316171248858679	0.292195561379084	0.169027012850774	0.276200204290092	0.301226660221161	0.291866839993218	0.175655529246689	0.308765222316624	0.205246053853296	0.256652633251251	0.279734620024125	0.312114812739732	0.257135969141755	0.153960913024019	0.303253652058433	0.306946093078466	0.2509963399756	0.221177184466019	0.269342762063228	0.279897785349233	0.144143331408776	0.299117143233628	0.264066339066339	0.254460093896714	0.205206962117888	0.258105036487618	0.219968087531343	0.253021503688589	0.273493812049504	0.133758423302659	0.198228595529313	0.195652173913043	0.259044317154055	0.249138332557056	0.289878243758455	0.282135014920331	0.272899745064327	0.189157336476134	0.197084138415598	0.304562362407956	0.232247244849066	0.196970283987447	0.29561276763431	0.264636542239686	0.300674639681079	0.229329383248047	0.24111076954606	0.271812080536913	0.285359801488834	0.295170848568907	0.135247524752475	0.182250948215806	0.288746789664029	0.174128027476757	0.31061717251495	0.304148949877593	0.293376205787781	0.172368701152571	0.22250285645559	0.168073697236354	0.197599261311173	0.244698205546493	0.284759484138191	0.167402473343144	0.301621290914653	0.241226300927793	0.236050460941291	0.186608031861932	0.316620651573716	0.245034140285537	0.301289665705074	0.300068042640054	0.247993750443861	0.290787105220095
"animal_parasites_or_symbionts"	0.0325103656238221	0.0187600644122383	0.0155601659751037	0.0696600923206043	0.061829438955091	0.0481117434040352	0.0975438372352998	0.0684338298011941	0.113943488943489	0.0677270060621863	0.0677980341090481	0.0808418902819538	0.0343792776666316	0.0680919050517346	0.0177552314521243	0.0263654709979819	0.0210985301357339	0.0452263708944877	0.0298780487804878	0.0449584998462957	0.0205055239370606	0.0550401203610832	0.0415891800507185	0.131813125695217	0.0505965804256017	0.0966153026924485	0.0206655780167802	0.0257337303275202	0.0839220864971938	0.121531406014165	0.0694046482012098	0.0392123674114195	0.0880755349786738	0.0496012759170654	0.134001636661211	0.00395657908085624	0.0199000900827123	0.105900865460268	0.0464759959141982	0.0305758656112152	0.0155428700616063	0.10263380981613	0.0306570376663835	0.0833333333333333	0.0691873858130114	0.0329312424607961	0.0293065551868293	0.0518322082931533	0.116564722263663	0.0219123505976096	0.0201792804224141	0.0638470923139488	0.0737257281553398	0.0589295618413755	0.0309199318568995	0.120633660508083	0.0200948741599684	0.0465601965601966	0.0629107981220657	0.0820047779240407	0.0486900346931451	0.104627307955323	0.113247527860618	0.0598395212838297	0.120752119411637	0.121204133277098	0.0884092559925288	0.102954476936991	0.0567303213786679	0.0475341286434633	0.0432408085130342	0.0400782593229383	0.0931054802592811	0.0999912172843843	0.014803006148941	0.0798754192620987	0.0937972182402852	0.0156311572310521	0.0450884086444008	0.0130328120208525	0.0835353263309094	0.0570242852751306	0.0415197360937322	0.0504549214226633	0.0195435632328836	0.124722010662605	0.105503521944423	0.0332826668064364	0.104607094214485	0.0179397495204784	0.0180389125112743	0.0181993569131833	0.098470334215248	0.113536592699501	0.120307988450433	0.0984302862419206	0.0776283962423356	0.0204744422479526	0.117238530452069	0.0320689303558683	0.0627269060104881	0.0536147501213003	0.153750414868901	0.0141358365543898	0.0518311607697083	0.0274053962328186	0.018655023814924	0.0756338328243733	0.0372279495990836
"human_associated"	0.00640784018092725	0.0187600644122383	0.0122040517451794	0.0666526786963211	0.0593698316441203	0.0383686842559062	0.0946692644287585	0.0507184567941736	0.111691236691237	0.0646633205136562	0.0530958581870117	0.0726158733760708	0.0305359587238075	0.0526475958612295	0.0177552314521243	0.0073562919080789	0.00893171109079401	0.0390113304967252	0.0189532520325203	0.0225176759913926	0.0205055239370606	0.0202482447342026	0.0359537897999436	0.0118650352243233	0.0431752019352987	0.092288747628715	0.0143589166056647	0.0209130866298029	0.0777154176295807	0.112301172646	0.0530616576461849	0.0283795982848116	0.0813313404542306	0.0412546517809676	0.131676833804493	0.000253626864157452	0.013921873720416	0.102937319695778	0.0325842696629213	0.0151670795818478	0.00452156219974001	0.0975181969657108	0.00835457377513452	0.0785979572887651	0.0467074430057987	0.0317249698431846	0.00861957505494979	0.0438765670202507	0.114575563180665	0.0117529880478088	0.015267488027506	0.0386335908906059	0.0657615291262136	0.0353577371048253	0.0304940374787053	0.119226327944573	0.0177889049940704	0.0350737100737101	0.0384976525821596	0.0747891375359563	0.0347529608804881	0.0198313198085252	0.0194631925914299	0.0299197606419149	0.119846387942903	0.0675347954449599	0.0789664833454394	0.0150738619234248	0.0464834653004192	0.0213995818472513	0.0278700523619166	0.0250785557597676	0.0858868591632292	0.0775513788863517	0.0144234418887118	0.0618591279348347	0.091550114292356	0.00873505845264679	0.0386051080550098	0.0130328120208525	0.0626627165813807	0.052413157085767	0.0314526219997725	0.0183241076541325	0.0194174757281553	0.124006092916984	0.105193900456692	0.0261019969600084	0.095517261799017	0.0114521042536387	0.0180389125112743	0.0117684887459807	0.0939087066265243	0.0595345480786578	0.120087996700124	0.0981994459833795	0.0520335264667829	0.0152969970818036	0.0967908501794336	0.0155501172631794	0.0492133924969746	0.0493692382338671	0.0448058413541321	0.00883489784649365	0.0412269811711152	0.00492109282199219	0.00708777500567022	0.0328101697322633	0.0229095074455899
"human_gut"	0.00565397663022993	0.0187600644122383	0.0111667073468392	0.0360889634913974	0.0313811967261779	0.00758751508880842	0.0946692644287585	0.0412046453644774	0.0410524160524161	0.0644677661169415	0.033857010837604	0.033868497191808	0.0304306623144151	0.0273889227023737	0.0177552314521243	0.00637979298222772	0.00829875518672199	0.0390113304967252	0.0123475609756098	0.0199815554872425	0.0205055239370606	0.0199348044132397	0.0357847280924204	0.0115869484612532	0.0429701914797655	0.00509202249808633	0.0105861816543724	0.0209130866298029	0.0340376361835589	0.0121328224776501	0.00557147405284941	0.0189009252990296	0.0343771645218913	0.0223285486443381	0.00861106978128255	0.000152176118494471	0.013921873720416	0.0420666142145292	0.0191521961184883	0.0113602030334159	0.00452156219974001	0.0401648688941507	0.00764655904842821	0.0322655524605385	0.0439272380649774	0.0313630880579011	0.00831788992802655	0.0212150433944069	0.0431398876125118	0.0099601593625498	0.00798166264172568	0.0296868645790972	0.0281022451456311	0.0348724348308375	0.0217206132879046	0.0432844976905312	0.0156805903281065	0.0294226044226044	0.0335861321776815	0.0655258154161182	0.0345735135781792	0.0170959653521769	0.0192277507455658	0.0288997688018496	0.11798058111731	0.0365352172079291	0.0741413302895092	0.0141694302080193	0.0333022822543083	0.0210921165908252	0.0247733798772592	0.0250785557597676	0.0363877430760165	0.0367117512734938	0.0144234418887118	0.0605654048873982	0.0137538258881872	0.00853802705897806	0.025098231827112	0.0128794848206072	0.0495107280725379	0.0197253816989446	0.0236036855875327	0.0113253165362346	0.0163913756146766	0.0498248286367098	0.00580540289496091	0.0238482100739032	0.039083318529046	0.00750310278686675	0.0109521968818451	0.0117684887459807	0.064471003253961	0.051716880149137	0.00426234016224392	0.0056786703601108	0.036564099679361	0.0152969970818036	0.0738646632070844	0.0143265014785357	0.0490116982654296	0.0233503153808831	0.0433952870892798	0.00861402540033131	0.0216221808400579	0.00449686068216528	0.00708777500567022	0.0269867196932036	0.0227458681066928
"mammal_gut"	0.00565397663022993	0.0187600644122383	0.0111667073468392	0.0360889634913974	0.0313811967261779	0.00758751508880842	0.0946692644287585	0.0412046453644774	0.0410524160524161	0.0644677661169415	0.033857010837604	0.033868497191808	0.0304306623144151	0.0273889227023737	0.0177552314521243	0.00637979298222772	0.00829875518672199	0.0390113304967252	0.0123475609756098	0.0199815554872425	0.0205055239370606	0.0199348044132397	0.0357847280924204	0.0115869484612532	0.0429701914797655	0.00509202249808633	0.0105861816543724	0.0209130866298029	0.0340376361835589	0.0121328224776501	0.00557147405284941	0.0189009252990296	0.0343771645218913	0.0223285486443381	0.00861106978128255	0.000152176118494471	0.013921873720416	0.0420666142145292	0.0191521961184883	0.0113602030334159	0.00452156219974001	0.0401648688941507	0.00764655904842821	0.0322655524605385	0.0439272380649774	0.0313630880579011	0.00831788992802655	0.0212150433944069	0.0431398876125118	0.0099601593625498	0.00798166264172568	0.0296868645790972	0.0281022451456311	0.0348724348308375	0.0217206132879046	0.0432844976905312	0.0156805903281065	0.0294226044226044	0.0335861321776815	0.0655258154161182	0.0345735135781792	0.0170959653521769	0.0192277507455658	0.0288997688018496	0.11798058111731	0.0365352172079291	0.0741413302895092	0.0141694302080193	0.0333022822543083	0.0210921165908252	0.0247733798772592	0.0250785557597676	0.0363877430760165	0.0367117512734938	0.0144234418887118	0.0605654048873982	0.0137538258881872	0.00853802705897806	0.025098231827112	0.0128794848206072	0.0495107280725379	0.0197253816989446	0.0236036855875327	0.0113253165362346	0.0163913756146766	0.0498248286367098	0.00580540289496091	0.0238482100739032	0.039083318529046	0.00750310278686675	0.0109521968818451	0.0117684887459807	0.064471003253961	0.051716880149137	0.00426234016224392	0.0056786703601108	0.036564099679361	0.0152969970818036	0.0738646632070844	0.0143265014785357	0.0490116982654296	0.0233503153808831	0.0433952870892798	0.00861402540033131	0.0216221808400579	0.00449686068216528	0.00708777500567022	0.0269867196932036	0.0227458681066928
"human_pathogens_all"	0.00141349415755748	0	0.00231876983158409	0.051265911316268	0.04092277681184	0.0319020520779445	0	0.00951381142969621	0.101187551187551	0.000195554396714686	0.0195748970847685	0.0557099903557043	0.00015794461408866	0.0357577601947657	0	0.00117179871102142	0.000703284337857796	0	0.00889227642276423	0.00330464186904396	0	0.000814944834503511	0.000169061707523246	0.000278086763070078	0.000205010455533232	0.0891270343129098	0.00382904442817726	0	0.0682403433476395	0.101764774178567	0.0481799851427359	0.0132588580455879	0.068098137144107	0.0264752791068581	0.130281952090463	0.000152176118494471	0	0.090820875950695	0.0203268641470889	0.00725119342558463	0	0.0836914262328627	0.000708014726706315	0.0666202414113278	0.00301850822146318	0.00060313630880579	0.000560272378571736	0.0320636451301832	0.101646029141181	0.00252324037184595	0.0105603536490524	0.0101667344448963	0.0519948422330097	0.000485302273987798	0.0132027257240204	0.0996499711316397	0.0021083146659639	0.0211916461916462	0.0197183098591549	0.0128223879869338	0.000179447302308889	0.00330521996808753	0.00102024799874431	0.0033999728002176	0.00235490181870879	0.0476064951497258	0.00596658711217184	0.00361772686162195	0.0137401024685608	0.00110687492313369	0.0118236585777828	0	0.0677666470241603	0.0615229228877569	0	0.00158121705797796	0.078183720119329	0.000197031393668725	0.0176817288801572	0.000229990800367985	0.0163838764700601	0.0344809919049083	0.0104083721988397	0.0106890627982439	0.00315218761820704	0.0951865955826352	0.101323631860051	0.00277792337124587	0.084177177710665	0.00535935913347625	0.0070867156294292	0	0.0427576559316364	0.0101028324012268	0.11665062560154	0.0928901200369344	0.0233447713337459	0	0.0324271293212506	0.00152951973080453	0.000201694231544978	0.0289907811741873	0.00273813474941918	0.000331308669243512	0.0239499275812125	0.000424232139826913	0	0.00838008664157375	0.000245459008345606
"nitrate_reduction"	0.000471164719185827	0	0.00109836465706615	0.0309833543152888	0.0286247402569866	0.0310398344542162	0	0.00872646151827308	0.0708435708435708	0.000521478391239163	0.0191548349155675	0.0394281499971634	0.00015794461408866	0.0257151552038953	0	0.000976498925851182	0.000492299036500457	0	0.00660569105691057	0.00253612050415002	0	0.000188064192577733	0.000169061707523246	0.000741564701520208	0.000410020911066464	0.0872300063234266	0.00394166338194718	0.000212675457252233	0.0444371079564213	0.100081272495066	0.0474901835933354	0.00947867298578199	0.0468812657212643	0.0195640616693248	0.123065764023211	0.000152176118494471	0	0.0609493836873853	0.0133810010214505	0.00302133059399359	0	0.0575579525855769	0.000354007363353158	0.0466573816155989	0.00278020494082135	0.000361881785283474	0.000344783002197992	0.0226615236258438	0.0714356755681536	0.00199203187250996	0.00789979943514387	0.0199267995119967	0.0378868325242718	0.000693288962839712	0.00894378194207837	0.0762665993071594	0.0021083146659639	0.0108108108108108	0.0132177681473456	0.0555311783920823	0.000179447302308889	0.0027353544563483	0.00117720922932036	0.00292397660818713	0.115897398739222	0.0307359763812737	0.0612742554736951	0.00263792583659934	0.0132743362831858	0.000184479153855614	0.00326558189291143	0.000177862097587004	0.0496464348850913	0.0408835411909362	0.000379564260229257	0.0217057977958793	0.0777188020611367	0.000656771312229082	0.0141453831041257	0	0.0206481730855553	0.0327902449021416	0.00813331816630645	0.00763504485588853	0.00302610011347875	0.0834424980959634	0.0993884975617308	0.00251585512867551	0.0564043346953278	0.00394900146677197	0.00740883906713052	0.000192926045016077	0.0673600340601527	0.00811834746527151	0.11582565653788	0.0924284395198523	0.0153006694042864	0.00014120304998588	0.07316758319779	0.0011726317936168	0.000605082694634933	0.0365720524017467	0.0016594756057086	0	0.0202255327953652	0	0.000453617600362894	0.00639159150628507	0.000409098347242677
"aerobic_chemoheterotrophy"	0.0202600829249906	0.0205314009661836	0.00457651940444228	0.00454609036228843	0.00436792332810313	0.0181065700982928	0.00511035165607333	0.00741421166590119	0.00167895167895168	0.00312887034743498	0.00630093253801563	0.00425483633062915	0.00410655996630515	0.0127814972611077	0.00786303107165504	0.00846299069071024	0.0146283142274422	0.00501984032126978	0.0100609756097561	0.017138026437135	0.00853699363910278	0.0153585757271815	0.00495914342068188	0.174082313681869	0.0478084382303497	0.00199687156787699	0.00563094768849597	0.0108464483198639	0.0112248266754705	0.00371531406014165	0.00451024089992571	0.00722184608440533	0.0043017024534286	0.00281765018607124	0.000892724296979616	0.0175002536268642	0.00474981573990664	0.00479937057435091	0.00500510725229826	0.00743247326122424	0.00384332786977901	0.00613873542050338	0.00835457377513452	0.00510677808727948	0.00873778695686711	0.0126658624849216	0.00387880877472741	0.00781099324975892	0.0017902431746979	0.0144090305444887	0.00163726413163604	0.0197641317608784	0.0094432645631068	0.011993899057127	0.0113287904599659	0.000902136258660508	0.00592963499802346	0.0144348894348894	0.015745756590827	0.00950709375457072	0.0137576265103481	0.0862776384773193	0.0325694553445299	0.0104039167686659	0.00090573146873415	0.0187157317587516	0.0116737573933797	0.0342930358757914	0.0095482068001863	0.00737916615422457	0.00675637633016159	0.0100788521965969	0.00860341779611078	0.0091340242402951	0.0116146663630153	0.00685194058457115	0.00910464530626477	0.0124786549323526	0.0112966601178782	0.0224624348359399	0.00852859323099021	0.0219284762783072	0.0182004322602662	0.0138703314881975	0.0157609380910352	0.000456968773800457	0.0110302655004257	0.00880549295036427	0.0058624977793569	0.00552860205348076	0.00579822187862389	0.012540192926045	0.00380135632393638	0.0137109868302363	0.00247490719098034	0.00313942751615882	0.00601901333183327	0.0142144403652452	0.00387266671830222	0.00474151116549404	0.00919725695845099	0.0311135371179039	0.0732658479920345	0.00419657647708448	0.0322780881440099	0.0261326998133379	0.0125311862100249	0.0363610539024217	0.0090001636393389
